	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_12772_8.txt	12772	8	9247.88829787	9170.37763371	3633.72972973	935.729166667	3308.19602273	3110.34833659	9009.24226804	9012.29015544	970.590909091	8899.55081967	8988.875	9050.86164623	989.881578947	8336.09337861	2430.56890459	946.366666667	1192.14285714	1411.63461538	1378.08290155	1738.68303571	1326.18471338	1316.22488038	1512.45273632	1378.13942308	1412.98790323	2027.05514706	2661.8031746	2004.73913043	2007.62962963	4288.625	1578.89010989	1297.30487805	3082.71428571	1355.61486486	1125.75	1178.55725191	1179.0	2519.25581395	1104.52857143	1717.96373057	1975.84269663	1165.4496124	1774.02608696	1027.10526316	4865.61403509	3765.22095672	1125.13664596	908.833333333	1428.5625	961.326086957	1452.42391304	1160.06382979	1343.78461538	1231.02054795	1368.68062827	1625.79365079	1348.54901961	1147.62694301	1031.75229358	1259.78947368	1226.15037594	1849.2047619	1213.53932584	1274.16	1172.05586592	684.12987013	613.246153846	1217.61682243	1214.11267606	1353.02717391	1097.52542373	1139.23776224	1237.80769231	1392.58108108	1368.14213198	697.452380952	965.205882353	1358.44285714	798.583333333	3984.44776119	1451.50746269	725.06	3763.01818182	1558.0122449	1212.37078652	992.461538462	1479.2625	340.7	2818.37984496	955.96875	649.387096774	3334.88135593	3482.32098765	3525.60909091	2592.68646865	1506.87931034	1228.91666667	1599.27941176	640.946428571	704.818181818	529.2	713.310344828	419.848484848	879.825581395	456.384615385	411.357142857	562.127659574	1181.27368421	806.227642276	1608.85882353	1238.14659686	1215.32467532	955.45398773	896.686440678	950.125	1416.44571429	935.035294118	918.697247706	1915.27830189	666.610526316	353.115384615	3710.22941176	788.217821782	1055.62809917	1522.89221557	2756.1953125	1068.69430052	1217.27027027	738.709677419	1141.66666667	780.058823529	1316.93421053	4238.68253968	1045.10869565	1291.18452381	911.008547009	825.075757576	799.986842105	721.759036145	1843.5	1219.67910448	863.066037736	687.129032258	857.695238095	966.0	1141.77931034	938.007936508	1126.35106383	1109.01948052	938.101010101	944.940789474	684.444444444	811.290322581	815.302521008	917.85046729	1079.61538462	869.562043796	698.896551724	605.153284672
alpha_rarefaction_12772_9.txt	12772	9	8303.32236842	9416.56492411	3355.68874172	893.878787879	3354.63719512	3213.58301158	8799.64554795	8805.64048866	1067.65306122	9043.66145833	8918.02980132	8499.21206897	946.678571429	8751.08626761	2361.5979021	1074.35955056	1348.79411765	1406.27922078	1481.30769231	1703.23706897	1317.79285714	1329.0	1587.2	1498.95857988	1458.9140625	2256.3974359	2502.80547112	2015.03333333	1904.16591928	4454.51162791	1756.47019868	1324.38815789	3063.40909091	1262.29032258	1159.41764706	1154.90566038	1219.56896552	2557.81603774	1104.32211538	1653.9009901	1954.92879257	1068.26315789	1706.86122449	981.057142857	4698.90909091	3778.72027972	1122.75	907.5	1493.1741573	892.677419355	1491.08928571	1175.12352941	1488.24137931	1280.99367089	1368.95	1549.26395939	1382.42162162	1141.76404494	981.008695652	1224.68181818	1238.1971831	1848.43961353	1201.65909091	1268.23493976	1295.53896104	747.515151515	705.942307692	1178.57391304	1254.84090909	1407.95402299	1045.14685315	1006.49079755	1231.84	1436.79081633	1420.97938144	658.575757576	909.244897959	1237.54878049	807.013333333	3773.33333333	1336.1192053	836.136363636	3615.77906977	1776.69333333	1298.92592593	1000.13392857	1408.10752688	363.833333333	2869.34908136	775.972222222	628.93220339	2986.11428571	3532.59545455	3390.54310345	2927.05	1512.36416185	1156.63636364	1585.34848485	617.631578947	838.105263158	583.625	693.596774194	388.285714286	996.985074627	453.727272727	428.391304348	575.06122449	1105.03030303	914.205882353	1534.66666667	1150.55050505	1187.16374269	996.569620253	893.666666667	955.176923077	1430.24064171	938.681818182	880.198113208	1851.8875	718.321428571	355.282608696	3639.28862974	873.891304348	1085.82222222	1559.44318182	2671.60294118	1164.01675978	1371.52027027	719.164835165	1168.0	795.398230088	1300.74626866	4338.49577465	1023.08196721	1321.24539877	948.878787879	855.468468468	835.780821918	636.311111111	1738.0	1292.77952756	894.759259259	781.325842697	842.048387097	894.073770492	1084.06289308	917.335820896	1198.24260355	1117.23376623	975.030612245	916.265895954	725.274193548	846.085106383	777.890510949	935.491071429	1026.28378378	856.314685315	737.085106383	628.19858156
alpha_rarefaction_14899_0.txt	14899	0	9368.75330396	10486.8057663	3682.47979798	955.509433962	3124.61538462	3235.61705989	9228.21562952	9030.51988218	1100.03448276	9420.15837104	9322.72727273	9467.08245877	943.617977528	9073.08655332	2420.33870968	1009.0	1354.79310345	1415.15469613	1471.77777778	1827.15517241	1429.55813953	1255.90186916	1731.62702703	1389.92344498	1596.7421875	2206.31395349	2842.4273743	2149.08938547	2208.13274336	4624.74276527	1850.2816092	1365.64071856	3287.33924612	1303.20689655	1289.61486486	1230.00714286	1203.72222222	2399.68965517	1121.05263158	1576.1712963	2049.41887906	1182.10071942	1788.04545455	1020.28125	4924.90714286	4200.69164882	1192.02439024	878.22147651	1454.53299492	968.2	1430.6974359	1274.62758621	1454.34969325	1281.82208589	1460.18367347	1594.78301887	1475.15300546	1227.70930233	1067.16030534	1329.64071856	1311.36912752	1722.50384615	1253.86440678	1350.73557692	1322.85798817	704.013513514	642.25	1125.00854701	1359.57142857	1391.04761905	1131.35658915	1053.29100529	1291.63945578	1537.44334975	1376.99557522	739.093023256	997.756756757	1447.9375	801.066666667	3910.8625	1475.44375	847.129032258	3940.06779661	1745.26582278	1326.05	1002.69465649	1411.11650485	434.6	3207.73798077	912.392523364	707.5	3185.46153846	3580.0610687	3669.00813008	3158.83333333	1578.46700508	1430.3814433	1741.87692308	619.852941176	858.216666667	544.193548387	697.416666667	427.941176471	1099.96551724	488.069767442	509.0	524.381818182	1034.19469027	934.575221239	1516.07692308	1166.78695652	1210.35294118	1010.10614525	892.008547009	957.458333333	1450.03208556	970.75862069	821.290076336	2004.42553191	737.545454545	333.392857143	3442.22197802	848.330434783	1208.65441176	1732.77894737	2781.45	1147.19459459	1262.29378531	763.269230769	1130.03960396	778.955882353	1267.015625	4428.96402878	1106.75206612	1455.38823529	897.0	870.074626866	816.31875	737.183908046	1723.44859813	1454.00813008	914.459183673	737.494623656	841.025210084	1114.42857143	1071.88709677	955.243243243	1123.15168539	1160.39285714	941.139534884	986.908536585	718.446153846	852.4296875	845.826086957	969.274193548	996.024390244	847.505494505	755.721518987	621.007407407
alpha_rarefaction_14899_1.txt	14899	1	8784.6013986	9979.07890961	3438.25217391	1037.0	3215.39493671	3291.91727941	9694.98623853	9187.30460624	1100.00909091	9440.24533716	9535.48648649	9263.10447761	1035.01941748	8952.6890625	2341.94444444	1133.20512821	1330.82758621	1339.85483871	1362.63551402	1880.27272727	1423.88888889	1234.76339286	1580.18592965	1398.57216495	1584.07058824	2226.66159696	2633.60344828	2198.27777778	2199.09677419	4226.37724551	1836.41509434	1322.17112299	3274.39473684	1360.26315789	1260.35714286	1159.30487805	1246.7593985	2544.48717949	1205.11961722	1783.85128205	1983.62784091	1096.93006993	1768.53012048	927.521008403	5185.81606218	3906.97575758	1219.68553459	895.060810811	1427.13658537	970.147651007	1469.125	1202.75581395	1329.95287958	1276.39779006	1369.8125	1608.53807107	1509.14906832	1208.89010989	1092.0075188	1362.50955414	1416.90839695	1839.28755365	1243.76785714	1271.04020101	1248.00588235	804.086956522	680.666666667	1190.65	1189.44	1465.56852792	1215.29496403	1150.0060241	1196.30573248	1392.75757576	1402.9587156	736.552631579	889.6	1398.53164557	891.074074074	3882.13274336	1466.80666667	862.571428571	3569.43846154	1723.09090909	1280.68686869	1007.00806452	1436.63207547	400.923076923	3121.39268293	817.175	637.264705882	3012.15669516	3631.57364341	3722.12465374	3111.61538462	1436.0456621	1367.94354839	1776.97560976	612.636363636	844.47826087	478.024390244	692.892857143	454.794117647	951.978723404	425.288461538	428.517241379	529.538461538	1136.05172414	927.764150943	1497.71014493	1229.85572139	1187.91803279	1006.875	895.313043478	1079.17391304	1404.88942308	952.25	879.901785714	1947.08928571	651.1	378.0	3725.06698565	880.393939394	1162.4	1756.1257485	2713.15737705	1081.46153846	1210.38	837.471153846	1158.12953368	790.65	1289.36158192	4645.26923077	1042.06338028	1394.04046243	929.883495146	769.14893617	863.029850746	645.780487805	1852.81443299	1300.95945946	882.289719626	736.533980583	796.862903226	961.108695652	1112.29411765	992.567164179	1186.78061224	1179.17977528	1006.75	1012.68987342	705.255639098	895.168	854.025	975.459016393	1032.71917808	885.815602837	756.063829787	633.021276596
alpha_rarefaction_14899_2.txt	14899	2	9125.28111888	9574.52722063	3659.23076923	902.2	3324.07070707	3237.36363636	9258.24054463	8831.80701754	1093.03738318	9090.2832618	9421.19350074	9318.00154083	877.801724138	8874.6875	2283.63694268	1057.62857143	1321.27083333	1408.38150289	1395.26699029	1868.18595041	1399.13496933	1346.87244898	1759.74585635	1465.31609195	1597.0	2178.94	2752.0	2273.13089005	2300.01477833	4297.44510386	1728.140625	1513.53061224	3447.88221154	1307.08928571	1207.57803468	1191.95454545	1303.57142857	2527.06072874	1222.18686869	1716.33962264	2019.21798365	1066.65734266	1848.97933884	1014.51456311	5296.94101877	3977.95541401	1186.12179487	982.325581395	1379.45959596	932.589041096	1450.00483092	1184.69318182	1319.77956989	1240.01578947	1402.07177033	1678.24137931	1573.6440678	1217.71957672	1047.80152672	1403.76470588	1357.03125	1877.96832579	1271.98305085	1344.01554404	1186.90673575	762.52173913	623.47826087	1184.63888889	1185.59119497	1423.2173913	1021.32608696	1186.82467532	1210.0	1584.49056604	1310.39516129	702.346153846	823.15037594	1273.03488372	777.493670886	3845.79279279	1508.82781457	929.625	3883.28225806	1619.18672199	1238.71830986	1031.0078125	1432.30357143	419.578947368	2888.24703088	818.888888889	603.095890411	3310.53179191	3524.13953488	3753.38504155	2877.14238411	1541.03076923	1515.34579439	1848.63380282	607.5	832.1875	567.0	812.411764706	425.87804878	1120.01234568	490.0	383.4	586.625	1118.84955752	945.0	1677.9047619	1133.64317181	1246.05376344	972.196531792	896.526315789	946.473684211	1436.07936508	966.203821656	912.925	2049.77678571	713.064516129	313.172413793	3459.73684211	866.524752475	1153.14482759	1720.17391304	2881.03436426	1180.00568182	1414.26589595	718.677966102	1168.50510204	786.5390625	1187.36263736	4621.22760291	1065.28125	1313.18644068	901.034482759	843.047244094	886.9	737.941860465	1729.4723127	1276.2	837.080882353	780.578947368	755.73381295	910.212121212	1130.76404494	959.270676692	1112.2849162	1067.32620321	989.659090909	1047.79470199	716.625	807.554744526	783.792857143	969.318965517	1093.91608392	857.642384106	748.833333333	641.007194245
alpha_rarefaction_14899_3.txt	14899	3	9369.08905109	9925.74576271	3709.98648649	900.194174757	3441.18256131	3269.84172662	9857.15483871	9312.1194487	989.818897638	9095.34978843	9372.08163265	9218.15512048	999.583333333	9839.47694754	2526.87847222	1085.44186047	1475.20472441	1387.13513514	1344.86238532	1784.44871795	1415.37951807	1364.95477387	1700.61658031	1344.01492537	1585.08677686	2173.97991968	2590.4	1993.44392523	2193.45132743	4367.7826087	1737.56906077	1209.71204188	3305.3202765	1345.05780347	1250.42038217	1289.00699301	1158.38970588	2561.54	1131.70183486	1608.96202532	2135.11009174	1103.56081081	1895.79352227	1036.66990291	5217.96143959	4126.76457399	1137.49418605	936.15	1555.75510204	940.706666667	1555.24725275	1262.875	1343.08376963	1237.08152174	1372.21226415	1633.94270833	1482.015625	1206.09659091	1104.4296875	1317.53448276	1402.35833333	1943.13551402	1232.34736842	1383.68686869	1325.975	720.8	696.049180328	1109.37398374	1168.88888889	1397.36792453	1134.85714286	1119.10465116	1274.63758389	1582.4084507	1387.82191781	733.87394958	907.507936508	1305.03296703	850.578947368	3978.31962025	1484.23943662	905.886363636	3825.21195652	1742.36065574	1286.18274112	992.609375	1617.62765957	384.171428571	2960.20465116	902.3	675.846153846	3061.62432432	4015.94672131	3651.04109589	2816.14285714	1563.48743719	1285.74137931	1687.84331797	659.068181818	952.725806452	571.756756757	692.047619048	402.926829268	1181.51470588	499.341463415	384.785714286	558.92	1267.92857143	963.690909091	1506.48401826	1168.86633663	1214.92432432	1042.96969697	965.053571429	1011.11811024	1454.01578947	995.184931507	901.861111111	2061.12385321	768.282608696	346.509090909	3659.965	857.394230769	1170.4488189	1649.84722222	2937.68852459	1159.19459459	1325.03910615	733.153846154	1135.609375	789.763779528	1187.73513514	4715.94638695	1115.41322314	1372.50531915	876.681415929	862.0	794.235294118	673.330645161	1795.26829268	1323.68085106	866.25862069	770.483146067	829.049586777	909.34351145	1035.72251309	1019.44029851	1116.81578947	1127.14457831	950.728971963	965.095744681	704.436507937	920.115384615	832.179487179	935.078947368	965.961325967	852.579268293	747.633802817	670.076923077
alpha_rarefaction_14899_4.txt	14899	4	9324.18326118	10156.1973294	3615.90066225	976.64516129	3285.11627907	3344.26930693	9439.00909091	9064.66666667	1023.05128205	9441.45467422	9471.13043478	9172.61227545	939.961538462	9372.23538462	2438.55520505	963.928571429	1300.50980392	1410.0	1444.22222222	1810.76305221	1423.26708075	1294.09134615	1731.55621302	1457.90697674	1621.0	2173.12977099	2733.32352941	2358.9893617	2340.15525114	4806.35294118	1882.77707006	1371.90666667	3295.3877551	1272.03076923	1204.16071429	1120.14754098	1210.33064516	2712.593361	1202.78894472	1589.7027027	1963.43979058	1145.10416667	1791.08298755	1068.03738318	5361.14173228	3704.48752399	1158.95092025	911.746575342	1497.37864078	948.448275862	1480.80851064	1247.08333333	1377.05882353	1280.05696203	1406.14814815	1702.51612903	1501.05235602	1237.31176471	1081.31896552	1263.75449102	1256.04137931	1858.08108108	1208.28865979	1255.98994975	1255.48823529	674.6	605.411764706	1185.70338983	1260.30136986	1345.1627907	1121.22360248	1109.0974026	1404.03225806	1504.00462963	1344.05485232	699.076923077	936.69047619	1385.37974684	915.513157895	3787.17391304	1395.62732919	891.038961039	3789.44198895	1805.79565217	1282.82608696	906.763157895	1524.21875	433.363636364	3120.20049505	837.026315789	599.213333333	3014.47154472	3686.04016064	3816.02209945	2944.8295082	1486.65463918	1342.46846847	1665.13942308	623.857142857	890.080645161	542.578947368	807.655737705	475.0625	1105.84146341	524.775	398.230769231	529.538461538	1155.22222222	949.742857143	1523.76470588	1196.03061224	1134.66666667	1044.62804878	935.652173913	1067.3553719	1344.2038835	966.483221477	841.054263566	1907.67782427	818.679012346	337.55	3680.41784038	853.043478261	1165.30827068	1635.38461538	3050.88803089	1219.01639344	1262.375	783.166666667	1106.10050251	787.016949153	1166.58673469	4402.21212121	1057.26666667	1343.82887701	937.189189189	813.763358779	855.532258065	677.226086957	1821.95470383	1387.1328125	862.744186047	779.179245283	862.526785714	972.897435897	1076.70348837	966.302013423	1175.45086705	1147.24	1011.40384615	971.396226415	673.323741007	885.554621849	895.486486486	879.794117647	1017.42857143	902.627218935	745.571428571	637.521428571
alpha_rarefaction_14899_5.txt	14899	5	9490.48291233	10074.5586924	3570.92810458	978.618556701	3395.27077748	3293.68164062	9347.13829787	8631.60142857	1008.19685039	9919.60368664	9270.23188406	9579.63596491	895.6	9366.0984375	2298.95307918	1115.55813953	1333.00675676	1391.65217391	1543.47894737	1753.34693878	1431.56886228	1295.48387097	1584.02941176	1487.50837989	1571.45136187	2231.55776892	2679.02752294	2425.21022727	2268.5	4469.46959459	1728.00540541	1382.32163743	3215.52173913	1312.0	1201.51785714	1234.87804878	1362.83333333	2678.85106383	1256.12	1773.57352941	1982.57407407	1148.15441176	1757.19784173	1035.11320755	5017.4025	4100.56331878	1154.05405405	985.233333333	1495.89	882.149068323	1472.5	1207.81818182	1484.6416185	1256.68786127	1380.04926108	1681.94711538	1520.8258427	1192.11242604	1072.88235294	1330.30769231	1338.2519084	1845.27659574	1255.27272727	1388.32460733	1221.00564972	750.68	675.615384615	1231.06896552	1188.24161074	1372.32286996	1037.04511278	1096.1396648	1309.52	1423.4978903	1368.95945946	686.223880597	993.428571429	1276.58163265	898.225352113	4174.52996845	1403.2	830.25	3731.4140625	1710.55785124	1424.56069364	998.503816794	1631.62921348	386.756756757	3165.93846154	831.080645161	683.081081081	3161.81034483	3736.02845528	3493.31725888	2860.46774194	1517.55497382	1265.625	1672.32599119	585.761061947	868.545454545	596.785714286	693.9375	396.5	1118.19736842	548.023809524	333.558823529	589.733333333	1100.75	920.046728972	1411.20361991	1194.70319635	1227.31791908	1055.125	891.981651376	1044.0	1458.73410405	1028.2875	919.47008547	1877.0875	764.61	394.982142857	3614.38426966	907.101123596	1263.49606299	1790.91803279	2829.40322581	1130.88439306	1239.74725275	760.259259259	1163.5505618	784.84496124	1299.63934426	4842.66666667	1068.08547009	1337.265625	940.008695652	929.852173913	865.37414966	682.947916667	1789.10163934	1288.0890411	905.387096774	790.628571429	806.243478261	970.244094488	1059.58928571	919.448275862	1150.93684211	1110.31460674	1011.40384615	926.5	737.251908397	895.007575758	829.243902439	956.4	1001.59090909	925.103448276	737.243589744	669.212765957
alpha_rarefaction_14899_6.txt	14899	6	9529.08970588	9884.46296296	3544.50649351	1022.72727273	3200.84183673	3165.27424749	9734.91176471	9200.93333333	1101.26605505	9225.18732394	9506.69093611	9317.06955178	978.423529412	8895.00438596	2406.91798107	965.53	1372.42138365	1433.55483871	1485.97222222	1823.10843373	1450.14	1358.37962963	1631.29100529	1430.57068063	1642.6223176	2225.63385827	2796.71044776	2149.21052632	2087.26180258	4553.71559633	1676.53475936	1256.42857143	3381.05681818	1394.33333333	1226.04022989	1320.93377483	1219.58646617	2531.11067194	1236.35148515	1683.8028169	1929.34536082	1115.32142857	1802.15899582	989.839622642	5351.69230769	3930.36	1196.62043796	920.414634146	1443.07177033	953.418918919	1476.51123596	1179.62011173	1359.43820225	1278.5	1402.93846154	1683.20512821	1558.45263158	1143.03076923	1125.00925926	1345.12269939	1386.67407407	1928.85407725	1244.85	1316.60301508	1253.01639344	794.435483871	629.452054795	1377.12121212	1164.42307692	1318.11165049	1100.71111111	1074.65269461	1268.43918919	1445.31730769	1449.26315789	707.2890625	846.0	1491.24358974	790.881578947	4249.34883721	1404.15151515	911.134831461	3852.97796143	1760.239819	1278.33175355	1101.29824561	1558.06	412.689655172	3207.40806045	856.509090909	663.681818182	3147.55	3804.10606061	3649.0	3030.44604317	1525.6974359	1192.75806452	1799.25	618.363636364	964.016393443	469.75	750.5	502.941176471	1113.11392405	523.325	444.0	529.666666667	1059.66115702	895.12	1416.66519824	1171.90909091	1219.72727273	1064.08917197	893.672566372	1050.02238806	1371.72169811	944.172839506	910.1	1932.15662651	839.965517241	349.0	3468.9476082	850.484848485	1296.02521008	1823.46031746	2766.96655518	1096.25247525	1235.03174603	754.0	1141.1352657	720.8	1155.27083333	4718.74473684	1063.024	1485.21472393	932.051724138	888.801724138	882.065359477	674.40776699	1734.24203822	1293.0	903.342857143	728.054054054	814.052631579	869.152542373	1043.99386503	907.532163743	1204.71523179	1136.63276836	1011.51020408	1023.86363636	698.369565217	877.0	844.565217391	966.921052632	996.359281437	846.679245283	780.0	633.846153846
alpha_rarefaction_14899_7.txt	14899	7	9772.17647059	9620.45988539	3503.83511777	920.168316832	3289.00797872	3317.4972067	9067.99860724	8966.50664697	965.007407407	9270.30884558	9415.99568966	9014.83783784	1028.58536585	8857.20062208	2551.87850467	1061.52941176	1404.57246377	1338.75555556	1436.16666667	1927.33185841	1371.35	1330.05940594	1638.49162011	1370.2970297	1596.94339623	2254.80204778	2798.23353293	2372.56451613	2137.76525822	4373.40469208	1682.6119403	1419.90566038	3178.42060086	1306.38502674	1280.17721519	1178.50617284	1156.24827586	2783.75965665	1204.85714286	1650.24444444	1994.63636364	1148.33333333	1858.26190476	956.009259259	4958.8939759	4079.75614754	1174.94736842	929.73381295	1454.33502538	950.310344828	1472.54358974	1253.96815287	1435.50837989	1345.24431818	1379.30985915	1711.36683417	1501.66298343	1199.88481675	1146.82727273	1354.37423313	1280.10071942	1946.63333333	1203.30769231	1325.00515464	1161.98305085	786.213333333	617.918032787	1239.48543689	1249.36912752	1444.08376963	999.366459627	1139.42307692	1199.54166667	1386.16666667	1417.44651163	683.307142857	866.957627119	1476.25	942.970588235	4212.68810289	1380.25625	949.738636364	3976.17344173	1665.21912351	1358.796875	994.008333333	1461.61320755	405.454545455	3076.14903846	939.102803738	663.714285714	3072.767507	3713.56198347	3571.62942779	3043.51048951	1673.71578947	1359.36111111	1623.24122807	624.734042553	774.108108108	573.65625	681.753623188	403.15	1040.13483146	515.046511628	412.038461538	544.8125	1186.13761468	997.327272727	1530.86363636	1185.88235294	1231.39285714	989.082840237	901.776859504	996.008196721	1478.19459459	914.16374269	772.407692308	2055.87096774	742.774193548	351.1	3511.73529412	923.957446809	1165.24137931	1708.87564767	2736.94097222	1139.36138614	1370.25423729	746.883928571	1228.35294118	879.379310345	1266.20958084	4522.3515625	1073.58208955	1260.00512821	922.533980583	834.046153846	833.621621622	687.227272727	1824.09933775	1241.14189189	917.405405405	770.842592593	782.162790698	903.4296875	1116.0955414	925.744680851	1181.04972376	1146.47159091	966.494845361	998.642857143	717.798561151	844.674074074	826.881944444	943.880952381	1038.36912752	897.2	707.22826087	614.345070423
