	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_12772_1.txt	12772	1	9223.09780776	9999.60309278	3624.78734177	962.431578947	3356.06925208	3270.1663113	8888.72020725	8546.22934233	987.414414414	8756.53719008	8698.97795276	8982.90459364	890.78021978	8630.69827586	2326.56597222	832.176470588	1295.52413793	1321.31382979	1390.20441989	1790.94954128	1501.73553719	1285.3	1589.05291005	1416.375	1578.3196347	2177.37349398	2661.7791411	2324.13207547	2032.50420168	4095.6884058	1664.49350649	1342.13664596	3075.25522042	1255.00621118	1204.49681529	1116.81927711	1223.47826087	2520.59734513	1163.54189944	1656.38043478	1997.06521739	1077.47142857	1720.73214286	899.592592593	4812.22285714	4025.58955224	1228.15441176	881.638297872	1324.33333333	968.152173913	1390.98019802	1261.06802721	1260.98477157	1283.5974026	1319.14141414	1570.6684492	1370.11731844	1205.24431818	998.1953125	1329.29787234	1334.52459016	1710.34513274	1265.1827957	1305.36158192	1214.66891892	726.625	654.054545455	1246.72727273	1282.96946565	1410.86666667	1075.52173913	1016.04402516	1348.6171875	1425.85929648	1427.69270833	684.28	846.110091743	1244.14285714	853.911764706	3963.10408922	1309.77639752	896.408450704	3783.16408669	1642.9223301	1213.6974359	981.371900826	1453.03191489	362.12	2982.536	837.206185567	666.163934426	3159.14285714	3443.04273504	3497.64086687	3082.7654321	1427.84455959	1421.40206186	1632.46889952	580.566666667	746.513157895	463.027777778	560.126582278	501.0	1018.31884058	452.5	459.5	527.807692308	1050.14678899	944.734042553	1589.14285714	1103.66513761	1105.15168539	995.142857143	864.640776699	1014.25409836	1307.00598802	925.563291139	828.777777778	1987.11057692	680.344827586	314.0	3540.625	771.19266055	1137.49612403	1529.16374269	2709.4375	1143.11666667	1158.29090909	737.0	1262.08433735	810.214285714	1400.31944444	4349.3902439	1034.4962406	1311.16374269	932.696969697	840.133333333	793.820895522	707.00990099	1823.67307692	1264.51145038	878.8	736.229166667	786.644230769	855.608695652	1051.21686747	1006.05970149	1082.06329114	1109.0	992.631578947	1066.84671533	740.409448819	876.315789474	796.362204724	915.857142857	1039.04615385	838.98540146	718.566666667	622.541666667
alpha_rarefaction_12772_2.txt	12772	2	9025.50814332	9674.50933786	3436.51589242	940.5	3326.98843931	3037.4317757	9001.77586207	8962.98967298	1076.66666667	8657.28547579	8967.04713805	8939.04562044	938.93902439	9112.56545455	2387.18685121	1047.25	1269.07534247	1461.67785235	1345.16489362	1744.01260504	1534.96	1359.64835165	1637.45856354	1360.32620321	1544.2360515	2104.27848101	2432.87797619	2107.75316456	2080.45945946	4093.02105263	1682.07594937	1499.624	3171.57253886	1333.875	1271.82608696	1108.43046358	1253.22689076	2384.11453744	1095.1840796	1623.16582915	1852.65680473	1116.0	1640.62195122	991.105263158	5034.57640751	3861.27777778	1131.10638298	869.960784314	1481.72131148	816.340425532	1491.05291005	1180.92	1284.14893617	1433.04929577	1401.50555556	1462.79081633	1521.65934066	1191.53409091	988.0	1245.50943396	1297.97709924	1873.34334764	1254.37704918	1297.01714286	1173.31976744	785.2	603.0	1127.51282051	1242.66666667	1369.95959596	1032.3358209	1071.83333333	1140.37414966	1447.14925373	1371.82211538	711.982300885	813.981132075	1221.74324324	797.363636364	3703.09539474	1373.14285714	910.813333333	3711.15269461	1512.325	1249.65714286	951.025641026	1363.7173913	397.451612903	2873.10075567	895.333333333	659.444444444	2904.78235294	3445.22123894	3616.02040816	2765.60071942	1495.22807018	1129.71559633	1717.20338983	589.857142857	838.548387097	540.322580645	637.758064516	496.357142857	1032.19230769	496.228571429	338.344827586	495.333333333	1084.00909091	806.025423729	1389.53157895	1183.77777778	1196.78980892	1015.96428571	806.905109489	1037.84210526	1362.89528796	924.434210526	906.918918919	1895.6	681.2	435.5	3595.00275482	874.4	1158.30769231	1740.50588235	2555.42168675	1070.4	1229.50617284	720.485436893	1040.80841121	794.78	1275.74657534	4670.57926829	1063.0	1377.55921053	872.157480315	814.486956522	781.913669065	620.672897196	1742.01365188	1294.58064516	892.030612245	834.12345679	827.138888889	989.777777778	1091.38157895	1013.54918033	1135.03658537	1034.93975904	902.021276596	945.636363636	718.346153846	902.056910569	739.468965517	852.172131148	1032.5	880.3515625	697.865979381	645.661870504
alpha_rarefaction_12772_3.txt	12772	3	8683.02380952	9000.07064364	3470.58450704	928.206896552	3349.66975309	3206.05737705	8761.37931034	8532.07487521	967.720930233	8914.2979798	8807.00485437	8809.66666667	876.488372093	8503.23684211	2332.76845638	1098.35897436	1309.02	1345.00588235	1516.54545455	1711.95454545	1378.45695364	1199.05	1468.0049505	1357.75675676	1680.7826087	2072.53386454	2813.89115646	2147.18333333	2135.75471698	4380.30970149	1889.19594595	1301.09493671	3078.40050378	1240.175	1187.61538462	1228.0075188	1155.375	2516.70588235	1180.39779006	1647.76530612	2052.66037736	1075.02272727	1693.89300412	998.475247525	4929.96457766	3867.86097561	1099.20382166	866.898089172	1405.14	1021.95934959	1458.38823529	1176.984375	1417.13559322	1199.78846154	1330.18181818	1582.74456522	1476.98305085	1137.10606061	933.6	1243.29054054	1247.37681159	1675.11914894	1161.95652174	1272.42622951	1206.42138365	736.59375	658.551724138	1146.96774194	1162.09933775	1411.6576087	1058.05128205	1166.6	1257.12396694	1487.9132948	1448.2320442	663.488	900.894230769	1303.72727273	837.442857143	3762.32867133	1348.9858156	903.0	3834.91428571	1636.56768559	1242.11413043	1051.37864078	1284.63953488	400.689655172	2960.35978836	845.06122449	590.285714286	3327.46917808	3567.70720721	3587.96116505	2878.49270073	1485.75568182	1252.56880734	1747.00529101	637.082474227	797.470588235	449.0	671.65625	394.775	842.454545455	493.609756098	345.64	504.20754717	1052.46428571	889.554347826	1437.66831683	1122.64878049	1226.5	1009.44171779	874.20661157	994.405405405	1369.35869565	953.421052632	981.402061856	1796.68951613	715.0	348.162790698	3360.41666667	860.393939394	1114.23529412	1693.9	2470.87640449	1173.03846154	1246.33532934	662.894736842	1186.16091954	723.625	1228.84868421	4359.25	1008.93023256	1442.52142857	880.0	787.024793388	835.288	685.010309278	1776.02255639	1296.04	893.3	754.0	828.3	914.608695652	1038.13207547	908.021428571	1230.79874214	1028.88888889	923.941176471	971.535483871	703.779411765	779.890510949	802.554621849	907.795275591	1077.27692308	876.112582781	756.280487805	630.455172414
alpha_rarefaction_12772_4.txt	12772	4	8878.88851351	9588.72682119	3504.20722892	829.666666667	3028.67688022	3244.66598361	8945.55421687	9026.79895105	1041.37931034	8666.12745098	9046.01724138	8934.63979417	945.68	8902.03152364	2430.75357143	981.569767442	1461.44	1410.11111111	1580.26256983	1679.16216216	1413.20472441	1247.46875	1738.50322581	1397.41489362	1513.18828452	2089.32046332	2592.01840491	2181.57407407	2109.15942029	4130.72426471	1598.58928571	1302.43918919	3143.92802057	1199.23529412	1176.05696203	1211.59477124	1058.4	2361.52521008	1194.93442623	1729.33333333	1999.0	1061.45098039	1639.31578947	923.409090909	4657.57746479	3886.71428571	1181.40145985	907.172661871	1478.19796954	908.593103448	1515.43930636	1159.0	1383.64375	1184.74213836	1380.42622951	1616.8	1425.84	1180.08333333	1007.02439024	1410.30769231	1362.46666667	1764.75117371	1232.0	1269.03141361	1228.89583333	699.379746835	621.453125	1230.45631068	1072.375	1438.58064516	1042.95833333	1096.78947368	1271.62096774	1521.89010989	1309.27941176	649.56097561	838.433070866	1385.81081081	766.88	3894.00357143	1395.73076923	970.369863014	3641.57575758	1576.4953271	1196.54973822	979.023809524	1449.01282051	426.551724138	2980.30534351	852.153061224	675.043478261	3027.7516129	3343.2832618	3453.56	2813.73359073	1515.54385965	1247.0	1658.27411168	598.483870968	731.633802817	566.307692308	633.666666667	442.038461538	902.011764706	473.5	400.125	534.5	1011.0	831.579439252	1444.95263158	1173.04830918	1262.91764706	999.769230769	952.676470588	994.637931034	1427.68786127	964.214285714	807.176923077	1828.09090909	709.469879518	375.622222222	3541.78552279	791.185840708	1151.94117647	1639.37288136	2932.46938776	1180.47019868	1354.80666667	711.579439252	1109.31976744	769.114754098	1238.44078947	4225.24473684	1023.11034483	1360.53529412	891.055045872	869.259615385	773.583941606	690.0	1754.28676471	1175.33088235	844.623931624	746.717647059	819.862745098	911.675	1123.77464789	1067.50793651	1225.76470588	1110.09202454	913.85046729	991.093167702	674.820143885	775.769736842	909.899082569	907.755725191	1003.0974026	816.939189189	691.391891892	617.262773723
alpha_rarefaction_12772_5.txt	12772	5	8884.65909091	9000.02377179	3505.35915493	957.741573034	3044.71428571	3201.02016129	8860.91243433	8986.95121951	963.727272727	8408.93977813	8720.02463054	8868.47715736	926.28	8913.08141593	2309.13245033	939.833333333	1338.38815789	1418.19594595	1534.5	1711.98130841	1486.69230769	1291.76811594	1515.5	1423.6185567	1569.77292576	2139.10992908	2611.21153846	2162.62068966	1978.56637168	4152.03448276	1763.72368421	1326.39884393	3225.80582524	1219.08928571	1239.36423841	1178.60666667	1162.33333333	2347.56465517	1160.8974359	1654.76811594	1955.99693252	1131.37096774	1808.27488152	964.891891892	4650.53225806	3977.73096447	1139.35915493	851.377622378	1462.0	877.264900662	1475.03296703	1121.15577889	1312.08571429	1223.85	1470.13559322	1738.48369565	1496.04022989	1220.31460674	974.940298507	1245.2962963	1218.07246377	1731.8125	1208.94610778	1177.47340426	1314.975	701.164179104	556.130434783	1066.47008547	1256.55474453	1349.88068182	1031.0	1066.00649351	1118.32467532	1379.07024793	1288.38862559	663.292682927	861.275862069	1289.38157895	842.0	3576.02083333	1537.53719008	977.25	3591.43865031	1632.79534884	1363.69677419	988.016949153	1372.01123596	527.0	2982.80779221	769.589285714	697.516129032	2908.44036697	3641.31944444	3716.50980392	2911.02238806	1586.85207101	1413.06593407	1703.24637681	624.117021277	786.916666667	484.71875	677.516129032	418.027027027	1006.89156627	509.384615385	459.789473684	606.625	1159.27184466	841.235294118	1488.1959799	1218.10526316	1170.20224719	1076.44444444	830.925	985.777777778	1449.29378531	931.506493506	898.275862069	1854.38197425	813.28	370.75	3461.11979167	771.307692308	1021.27692308	1665.33333333	2978.1563981	1175.96226415	1205.96428571	757.459183673	1181.05747126	738.663934426	1197.46296296	4406.63049853	1039.55932203	1311.49090909	955.759259259	808.12605042	864.777777778	645.97029703	1782.9253112	1283.02419355	819.007936508	656.301075269	841.297520661	824.229508197	1123.5	1057.36885246	1162.69444444	1143.87741935	864.073170732	1008.00657895	736.534482759	769.473684211	909.048543689	904.47008547	1034.77777778	831.450980392	702.631578947	655.920863309
alpha_rarefaction_12772_6.txt	12772	6	9257.3409894	9588.82861897	3394.06473214	887.631578947	3208.2173913	3057.48571429	9311.35	9014.60714286	1033.97115385	9088.72289157	9380.12084063	8800.19047619	885.108108108	8608.70535714	2292.32218845	836.066037736	1413.93023256	1379.81410256	1523.59302326	1619.97797357	1434.52985075	1320.10994764	1659.18965517	1355.405	1594.9665272	2053.62313433	2825.77966102	2071.42105263	2002.62666667	4340.32720588	1571.78531073	1219.06535948	3185.90697674	1272.89473684	1179.16374269	1155.9125	1203.47244094	2620.27941176	1197.66666667	1623.19339623	2089.30333333	1105.04237288	1695.54320988	919.542056075	4535.75277778	3844.59144893	1156.11034483	928.218045113	1371.05025126	995.061538462	1419.58333333	1144.34574468	1372.375	1242.2885906	1270.455	1669.62209302	1494.26708075	1205.34736842	1138.38461538	1312.04285714	1260.57692308	1809.77727273	1156.44808743	1305.48275862	1244.43712575	657.75862069	727.139534884	1151.9	1247.84246575	1355.56179775	1066.83333333	1072.00628931	1385.61946903	1535.36065574	1388.03030303	701.557251908	936.387096774	1303.23076923	804.696202532	3605.75	1412.15555556	786.869047619	3647.58857143	1605.76056338	1246.57065217	993.026315789	1323.49450549	483.652173913	2954.40789474	893.16	647.666666667	3100.5	3410.58333333	3519.32218845	3066.43243243	1561.11864407	1334.75	1649.90697674	619.113636364	785.318181818	555.903225806	614.130434783	452.228571429	998.3	502.033333333	417.565217391	573.282608696	1117.64423077	959.6875	1591.06470588	1201.37078652	1244.95454545	994.810810811	829.022727273	1059.23853211	1405.0	884.241573034	761.559322034	2079.52284264	779.963414634	379.666666667	3441.55672823	806.540540541	1179.17241379	1606.82758621	2664.57777778	1080.11351351	1329.80405405	740.154639175	1115.21387283	745.024	1236.12413793	4540.41477273	1001.05263158	1321.75	924.0	806.024193548	819.942028986	694.382978723	1768.17175573	1201.46875	846.652173913	688.367346939	807.155339806	926.554455446	1163.27205882	912.123966942	1182.38461538	1067.5617284	882.245614035	1014.59090909	672.315384615	928.392523364	863.318965517	937.052631579	970.102739726	889.94	729.776470588	640.235294118
alpha_rarefaction_12772_7.txt	12772	7	9050.47272727	9467.56301146	3605.25427873	938.833333333	3199.52034884	3222.10956175	8921.54575163	8563.17676768	984.036036036	8395.88977636	9039.57166392	9100.1137931	877.096385542	9326.32391714	2444.88848921	1017.59259259	1278.81294964	1387.06410256	1462.69491525	1762.33175355	1446.25	1300.27962085	1687.8852459	1343.65240642	1536.28571429	2121.875	2646.59344262	2065.2642487	1985.5045045	4546.86872587	1803.12162162	1233.56862745	3140.42748092	1224.09615385	1193.91620112	1205.87804878	1173.44094488	2555.68421053	1243.7037037	1565.09813084	2004.0308642	1042.04651163	1756.31696429	1063.66666667	4831.33802817	4114.75311721	1156.0	927.885496183	1387.02941176	941.5	1456.08247423	1204.30434783	1406.0	1294.34306569	1365.40932642	1572.6	1466.6125	1244.00641026	995.888059701	1264.46043165	1222.36220472	2033.4507772	1239.83615819	1315.34574468	1247.25657895	813.161290323	625.794520548	1157.05825243	1100.69798658	1406.80571429	1097.77777778	1075.91891892	1112.14285714	1466.87128713	1369.75742574	692.333333333	878.0	1210.07317073	741.337837838	3865.37857143	1310.13138686	755.7625	3642.9942029	1623.16740088	1237.96428571	926.128205128	1256.14705882	423.34375	2893.63350785	934.534090909	621.448275862	2983.77950311	3771.34545455	3796.52159468	2654.07526882	1457.30508475	1505.03125	1682.21546961	651.108695652	688.881578947	499.107142857	643.169491525	442.363636364	978.794117647	414.813953488	353.0	530.8125	1075.35643564	853.759259259	1423.90625	1190.65463918	1239.03067485	1116.00740741	864.644230769	1017.35897436	1415.59322034	966.223684211	857.113636364	1806.09960159	675.2625	333.97826087	3512.100271	844.224719101	1136.88372093	1690.32544379	2580.29657795	1099.8258427	1232.76100629	762.03	1108.33846154	767.26446281	1201.55882353	4614.7	996.270676692	1391.9375	884.060606061	743.864661654	824.029850746	628.879310345	1736.47535211	1255.82575758	884.727272727	743.511111111	764.266666667	855.447154472	1095.06097561	940.258064516	1124.21052632	1068.22413793	1021.45918367	994.339506173	715.25	827.008403361	811.532258065	944.897435897	972.099337748	865.492957746	725.78	630.375
alpha_rarefaction_12772_8.txt	12772	8	9216.56040268	9203.30166667	3396.6075388	930.78021978	3026.44505495	3103.96070727	9004.725	8946.60750853	1014.51456311	8693.72864322	8618.52931596	8793.35051546	838.315217391	8629.79896907	2426.57142857	901.010526316	1378.48	1399.83536585	1489.75	1808.43961353	1472.65734266	1268.48019802	1716.23121387	1390.0	1522.06465517	2183.41732283	2584.95833333	2192.16374269	2020.68115942	4298.55357143	1760.47058824	1238.3	3251.39473684	1206.95031056	1220.22352941	1093.84285714	1153.925	2491.375	1201.77894737	1672.65363128	1951.31686047	1112.56557377	1854.54761905	971.101010101	4989.0	3776.03981265	1130.92307692	877.014705882	1391.01507538	946.007042254	1386.80319149	1184.8852459	1343.29891304	1242.25925926	1401.68947368	1576.17391304	1422.59659091	1167.9893617	1057.35849057	1278.05755396	1258.47014925	1866.45454545	1267.15231788	1263.27777778	1193.02040816	630.172413793	633.474576271	1116.56880734	1283.93333333	1407.71929825	1001.04411765	1195.59090909	1325.86885246	1456.31428571	1300.19444444	721.507936508	873.0	1249.28378378	721.148148148	3799.78521127	1323.45098039	750.857142857	3690.47484277	1616.38053097	1319.5	964.916030534	1445.44186047	410.533333333	3006.05181347	830.379310345	661.5	3051.26993865	3751.31428571	3702.62622951	2717.07518797	1584.52439024	1108.38931298	1718.72251309	586.184466019	821.615384615	438.21875	658.791044776	356.219512195	965.784810127	487.941176471	382.576923077	568.0	1004.25925926	959.838709677	1590.08823529	1181.38071066	1215.44936709	989.320754717	846.835820896	1000.13392857	1401.60301508	953.935483871	828.177966102	2038.76525822	784.976470588	327.654545455	3579.68644068	824.894736842	1052.32	1754.05847953	2816.41568627	1126.65359477	1272.28025478	739.010204082	1175.31791908	764.384615385	1159.11949686	4426.72972973	1017.29545455	1295.40540541	829.203389831	851.007575758	859.85915493	707.2	1693.375	1230.796875	874.79245283	745.783505155	762.245614035	866.564102564	1095.66455696	930.577777778	1167.38823529	1182.34246575	893.056074766	951.160714286	710.641791045	811.916666667	872.290322581	885.119047619	956.361842105	946.210526316	707.395604396	644.870967742
alpha_rarefaction_12772_9.txt	12772	9	8714.8637084	9403.25354331	3533.04522613	839.61	3365.51796407	3272.37037037	9126.65284974	9181.72902098	1037.47368421	8864.86138614	8692.0	8975.82831858	914.25	8946.58998145	2403.76027397	835.010526316	1304.52413793	1402.83536585	1594.18292683	1770.14814815	1415.67938931	1284.04020101	1651.36842105	1393.40101523	1505.77727273	2149.30952381	2669.11585366	2107.97714286	2050.16438356	4237.31487889	1526.11046512	1199.11445783	3336.02645503	1237.75438596	1157.5	1193.14285714	1321.76470588	2480.14159292	1184.0	1562.35454545	1992.06666667	1003.45454545	1690.60330579	954.01010101	4690.92899408	3864.96610169	1203.32142857	903.583941606	1392.40414508	896.478873239	1436.15642458	1166.5	1341.12352941	1175.15337423	1384.81818182	1646.80368098	1511.55813953	1132.22641509	1091.48484848	1301.98076923	1221.19047619	1916.9375	1165.37305699	1292.05050505	1161.14285714	622.373333333	605.4	1243.11	1142.25714286	1335.9076087	1134.4789916	1125.66666667	1296.40740741	1433.01428571	1367.14141414	689.729166667	900.628571429	1312.56164384	723.0	4155.69465649	1449.84090909	852.735632184	3435.72941176	1704.97652582	1319.44571429	950.461538462	1560.48	407.666666667	2921.10743802	816.653061224	599.513888889	3041.0	3276.66	3658.37942122	2776.65384615	1442.68108108	1226.92857143	1724.34463277	572.454545455	801.380952381	526.0	594.5	469.903225806	892.176470588	499.0	377.4	544.245283019	1069.03738318	918.666666667	1537.14	1106.01428571	1197.375	973.568862275	826.519083969	993.554621849	1394.42073171	955.846715328	782.735849057	2013.94339623	761.0	395.06	3564.94609164	792.271028037	1092.25	1588.30208333	2607.16853933	1067.75555556	1241.37762238	728.01010101	1177.19889503	751.285714286	1156.39240506	4490.48214286	1022.15037594	1418.35294118	849.6	879.759259259	856.503816794	656.032967033	1693.71586716	1252.40740741	879.011235955	708.857142857	822.307692308	868.733870968	1163.54794521	1026.49612403	1062.26506024	1111.12962963	1060.51190476	987.470588235	693.131386861	910.949579832	768.583333333	996.247706422	1108.96946565	898.257352941	682.68627451	620.902255639
alpha_rarefaction_14899_0.txt	14899	0	9339.70845481	9860.17216643	3679.20350109	923.048543689	3284.27707809	3177.93666027	9985.15649452	9259.20627803	1126.13461538	8777.89260809	9253.66272189	9089.69230769	1073.22222222	9428.09090909	2321.60126582	991.816326531	1378.37410072	1392.0	1382.0	1840.23706897	1390.0	1249.0244898	1667.30102041	1437.7311828	1463.2243346	2294.83333333	2635.67403315	2273.26630435	2049.31696429	4687.85813149	1716.44571429	1312.05487805	3322.82286996	1336.0060241	1169.84431138	1208.64	1151.05970149	2716.9748954	1203.52132701	1640.26190476	2075.88169014	1145.15441176	1906.88888889	949.166666667	5115.86650485	3838.80588235	1163.63694268	933.4	1461.16901408	1000.66423358	1571.07954545	1234.625	1388.1627907	1340.06470588	1395.02857143	1554.56852792	1501.19251337	1226.3699422	993.785714286	1371.90184049	1317.0	1813.69369369	1262.98895028	1373.53846154	1284.33333333	680.784810127	673.85	1257.18918919	1174.06944444	1448.24663677	1082.32374101	1093.04268293	1241.76100629	1521.35294118	1393.50454545	733.661157025	916.916030534	1646.18181818	818.142857143	3934.62247839	1439.04761905	950.345679012	3715.54032258	1703.8	1303.00512821	1011.30508475	1499.0	455.029411765	2909.28095238	913.448598131	664.142857143	3117.62790698	3608.37647059	3748.38857143	2952.81597222	1528.37142857	1447.25	1782.09574468	615.039215686	870.114285714	474.236842105	656.857142857	409.15	884.697916667	471.0	339.285714286	606.4375	1078.5	1006.26923077	1535.58525346	1162.8957346	1252.68987342	1059.34782609	889.326086957	1062.33333333	1469.2284264	945.804878049	866.297520661	1961.07627119	707.577319588	333.294117647	3750.23115578	922.134020619	1143.06569343	1886.60248447	2747.17549669	1090.03061224	1253.11111111	735.266055046	1194.05847953	788.777777778	1239.76836158	4355.29310345	1101.36585366	1490.11764706	913.764705882	878.358974359	892.543478261	643.5	1792.3814433	1284.43046358	882.483870968	728.201923077	811.090909091	819.979166667	1148.16969697	980.321428571	1197.16666667	1054.63492063	999.878787879	956.024390244	733.112781955	911.076923077	824.907692308	958.589285714	999.425925926	867.680981595	730.896551724	627.047244094
alpha_rarefaction_14899_1.txt	14899	1	9463.31296572	9965.15129683	3505.0	940.446808511	3242.0470297	3332.35906643	9111.11292719	9227.60986547	1067.53043478	9859.56316591	8966.4	9120.97941176	1056.33333333	8697.26283988	2331.93103448	995.307692308	1397.63829787	1390.96875	1442.16744186	1822.23109244	1457.44366197	1407.0	1838.39204545	1494.85955056	1603.04255319	2297.11952191	2659.51724138	2086.32512315	2204.37931034	4363.23174603	1837.63636364	1382.13664596	3280.0952381	1331.01775148	1223.52173913	1195.1625	1164.45833333	2441.98780488	1229.95959596	1573.56872038	2128.16332378	1106.25899281	1876.39914163	952.129310345	4898.16587678	4182.19724771	1124.0304878	925.152173913	1467.17560976	939.9	1461.18316832	1224.76704545	1438.79518072	1245.05347594	1375.02870813	1736.14720812	1489.57377049	1189.39156627	1051.02380952	1244.28333333	1275.08064516	1789.0	1285.45652174	1340.07462687	1239.01612903	748.776315789	622.338709677	1138.54237288	1239.46853147	1470.00961538	1038.44827586	1173.03529412	1226.05202312	1472.30567686	1413.25462963	710.272727273	864.074626866	1217.63917526	822.511904762	4051.13486842	1414.92307692	899.125	3816.67828418	1686.109375	1264.18848168	986.292682927	1484.66666667	431.823529412	2982.68704156	943.608247423	722.308823529	2990.15186246	3607.95522388	3826.38352273	3044.11610487	1548.375	1350.00952381	1906.67039106	657.723809524	819.038961039	490.416666667	659.88	379.434782609	1072.86904762	467.636363636	504.714285714	596.9375	1163.19626168	905.583333333	1530.70454545	1180.59915612	1297.0	1061.5698324	909.393442623	1026.29661017	1530.60427807	925.259493671	834.780821918	2065.46122449	756.494845361	397.5	3395.53521127	907.453608247	1194.82222222	1792.90555556	2929.31707317	1173.01734104	1325.00588235	782.386363636	1192.75138122	758.09375	1247.32758621	4494.76530612	985.0	1363.65317919	887.342105263	841.496240602	824.64	687.027777778	1857.54063604	1292.60714286	908.342592593	830.894736842	866.875	984.203125	1057.65714286	918.87755102	1102.53333333	1171.1686747	956.613207547	949.755555556	714.575757576	873.024	881.511627907	928.096774194	1000.52071006	900.151515152	741.012345679	652.84375
alpha_rarefaction_14899_2.txt	14899	2	9378.22205663	9308.504	3631.19088937	959.373831776	3206.75255102	3163.7103321	8802.33476395	9438.80412371	1056.77586207	8905.20224719	9210.53323904	9180.0015674	961.210526316	9297.02293578	2291.74852071	1189.18181818	1356.30935252	1362.63934426	1433.65384615	1917.79534884	1446.75471698	1284.11261261	1671.47692308	1400.78536585	1611.0	2266.46666667	2792.71084337	2362.14835165	2234.44392523	4375.4	1825.03389831	1340.24550898	3211.61297539	1231.24873096	1291.34751773	1255.04	1259.36885246	2509.25	1167.17241379	1629.84070796	2043.22033898	1117.20289855	1721.00381679	1102.10309278	5023.50239234	3899.6872428	1144.25	925.357664234	1473.27777778	906.701986755	1450.57216495	1207.4375	1426.07692308	1299.36075949	1497.22513089	1711.75	1524.65745856	1232.94382022	1113.97435897	1348.70414201	1278.49681529	1849.60169492	1302.41340782	1292.40625	1201.42857143	774.642857143	709.566037736	1078.37984496	1231.0	1413.38613861	1099.45238095	1218.08074534	1368.30496454	1505.01401869	1355.35454545	694.348837209	891.024	1218.32291667	788.407407407	4173.04918033	1456.17159763	873.976470588	3823.07349081	1799.31465517	1431.0060241	1070.7826087	1676.75	413.774193548	3071.08133971	895.338983051	747.387096774	3141.96848138	3494.60638298	3567.91803279	2809.00337838	1572.85714286	1355.97435897	1781.54950495	593.782608696	872.090909091	549.763157895	687.12987013	436.5	1107.49315068	543.162790698	395.0	594.083333333	1143.77586207	899.151785714	1581.14	1178.91666667	1230.08379888	983.721518987	868.897435897	973.523809524	1498.03108808	949.117647059	871.891089109	1824.70081967	787.136363636	407.666666667	3701.58646617	922.819148936	1257.95081967	1580.90217391	2941.30033003	1121.11055276	1133.96954315	721.71	1239.80473373	809.368852459	1300.40331492	4797.72440945	1081.35714286	1377.85	959.243478261	864.007751938	825.863945578	661.861111111	1736.66990291	1352.75177305	874.324324324	774.990566038	816.050420168	884.745901639	1043.94565217	930.593103448	1138.99418605	1148.55487805	995.336633663	962.149068323	720.0	881.488888889	843.375	912.245901639	969.080745342	842.594936709	761.166666667	647.826771654
