	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_10_0.txt	10	0	55.0	55.0	29.0	7.0	55.0	29.0	55.0	55.0	11.0	55.0	23.0	55.0	11.0	55.0	12.0	5.0	23.0	29.0	23.0	23.0	23.0	29.0	55.0	55.0	23.0	55.0	29.0	13.0	16.0	23.0	12.0	12.0	23.0	29.0	8.5	12.0	23.0	29.0	22.0	55.0	22.0	55.0	23.0	4.5	29.0	55.0	23.0	12.0	23.0	13.0	23.0	29.0	29.0	55.0	12.0	22.0	23.0	55.0	29.0	13.0	55.0	23.0	55.0	22.0	8.5	3.0	3.0	7.0	23.0	23.0	23.0	9.0	29.0	55.0	13.0	9.0	7.0	11.0	9.0	55.0	7.0	7.0	55.0	12.0	23.0	13.0	7.0	4.0	22.0	8.5	16.0	55.0	13.0	22.0	13.0	13.0	9.0	23.0	12.0	16.0	16.0	6.5	7.0	6.5	4.0	4.0	2.0	11.0	2.0	8.5	12.0	22.0	8.5	12.0	55.0	23.0	8.5	12.0	9.0	12.0	29.0	3.0	55.0	8.5	23.0	13.0	55.0	12.0	9.0	8.5	23.0	12.0	23.0	55.0	55.0	13.0	8.0	13.0	29.0	12.0	23.0	23.0	12.0	7.0	11.0	12.0	22.0	12.0	29.0	23.0	13.0	13.0	7.0	16.0	22.0	23.0	29.0	8.5	23.0	29.0
alpha_rarefaction_10_1.txt	10	1	55.0	29.0	13.0	7.0	12.0	23.0	55.0	55.0	13.0	55.0	55.0	13.0	4.5	13.0	2.0	11.0	29.0	55.0	22.0	13.0	29.0	7.0	29.0	55.0	23.0	55.0	12.0	29.0	29.0	55.0	55.0	13.0	23.0	55.0	13.0	13.0	23.0	55.0	13.0	55.0	22.0	55.0	12.0	11.0	13.0	23.0	55.0	13.0	23.0	9.0	55.0	13.0	12.0	55.0	23.0	22.0	13.0	55.0	23.0	23.0	55.0	23.0	55.0	12.0	23.0	2.0	4.0	4.5	55.0	29.0	23.0	12.0	29.0	55.0	55.0	13.0	7.0	11.0	11.0	13.0	22.0	2.0	23.0	23.0	8.5	29.0	7.0	16.0	55.0	5.33333333333	7.0	23.0	55.0	55.0	55.0	23.0	5.0	13.0	13.0	2.0	8.0	6.5	11.0	9.0	16.0	1.0	7.0	22.0	4.0	7.0	13.0	13.0	55.0	29.0	55.0	23.0	29.0	22.0	16.0	23.0	12.0	9.0	55.0	22.0	23.0	55.0	23.0	23.0	9.0	16.0	29.0	5.0	8.0	22.0	55.0	23.0	55.0	12.0	13.0	23.0	13.0	13.0	55.0	8.5	6.5	22.0	23.0	9.0	11.0	29.0	23.0	12.0	6.5	4.5	22.0	55.0	11.0	9.0	29.0	7.0
alpha_rarefaction_10_2.txt	10	2	55.0	55.0	55.0	11.0	23.0	55.0	55.0	23.0	11.0	55.0	55.0	23.0	16.0	55.0	23.0	9.0	55.0	23.0	12.0	29.0	55.0	22.0	23.0	23.0	23.0	55.0	23.0	12.0	29.0	23.0	23.0	22.0	29.0	23.0	23.0	23.0	55.0	23.0	13.0	55.0	4.0	23.0	23.0	3.0	55.0	23.0	13.0	55.0	23.0	55.0	29.0	29.0	55.0	23.0	23.0	22.0	55.0	23.0	55.0	9.0	55.0	23.0	55.0	29.0	8.0	7.0	11.0	13.0	23.0	29.0	16.0	29.0	9.0	13.0	55.0	23.0	8.5	16.0	9.0	55.0	11.0	16.0	29.0	13.0	13.0	13.0	12.0	7.0	16.0	9.0	6.5	8.5	29.0	22.0	29.0	13.0	8.5	29.0	11.0	11.0	3.0	2.0	4.5	7.0	4.0	2.0	4.0	7.0	29.0	8.5	13.0	8.0	29.0	22.0	23.0	55.0	13.0	12.0	23.0	23.0	29.0	6.5	23.0	5.5	13.0	23.0	12.0	13.0	55.0	13.0	55.0	23.0	8.5	55.0	55.0	7.0	23.0	5.0	5.33333333333	8.5	8.5	13.0	23.0	29.0	6.5	29.0	13.0	9.0	11.0	7.0	12.0	23.0	16.0	9.0	6.5	23.0	6.5	12.0	13.0	8.5
alpha_rarefaction_10_3.txt	10	3	23.0	55.0	55.0	11.0	23.0	23.0	23.0	55.0	7.0	55.0	23.0	55.0	11.0	55.0	55.0	22.0	8.5	55.0	23.0	29.0	7.0	12.0	13.0	12.0	23.0	23.0	23.0	23.0	22.0	55.0	13.0	8.0	55.0	55.0	8.5	23.0	55.0	55.0	23.0	13.0	12.0	55.0	13.0	6.5	55.0	55.0	23.0	23.0	23.0	8.5	23.0	55.0	23.0	23.0	23.0	4.5	13.0	23.0	23.0	12.0	23.0	8.5	9.0	7.0	13.0	4.5	6.5	22.0	55.0	23.0	23.0	12.0	13.0	23.0	23.0	23.0	7.0	11.0	16.0	55.0	11.0	9.0	16.0	12.0	13.0	13.0	16.0	4.0	29.0	9.0	3.0	55.0	22.0	55.0	23.0	23.0	23.0	23.0	29.0	4.5	4.5	11.0	6.5	7.0	7.0	4.0	7.0	16.0	3.0	55.0	13.0	22.0	13.0	29.0	55.0	13.0	23.0	16.0	23.0	55.0	12.0	6.5	55.0	11.0	23.0	55.0	23.0	23.0	22.0	12.0	12.0	8.5	23.0	55.0	55.0	13.0	13.0	12.0	8.5	9.0	16.0	13.0	55.0	12.0	6.5	12.0	23.0	12.0	12.0	7.0	55.0	5.5	16.0	23.0	7.0	12.0	6.5	8.0	22.0	9.0
alpha_rarefaction_10_4.txt	10	4	55.0	55.0	55.0	7.0	55.0	23.0	55.0	55.0	6.5	55.0	55.0	55.0	6.5	55.0	16.0	16.0	23.0	13.0	8.5	13.0	23.0	9.0	23.0	9.0	13.0	55.0	16.0	13.0	5.33333333333	55.0	12.0	23.0	55.0	13.0	23.0	29.0	55.0	55.0	13.0	55.0	9.0	23.0	29.0	7.0	55.0	55.0	55.0	12.0	22.0	13.0	13.0	55.0	55.0	23.0	23.0	8.5	55.0	29.0	55.0	23.0	55.0	55.0	23.0	3.0	22.0	11.0	4.0	29.0	23.0	23.0	13.0	29.0	12.0	23.0	23.0	9.0	6.5	4.0	8.0	23.0	4.5	22.0	12.0	8.0	12.0	55.0	23.0	7.0	29.0	9.0	11.0	23.0	13.0	23.0	23.0	23.0	11.0	55.0	22.0	7.0	8.0	4.0	12.0	2.0	16.0	4.0	3.0	6.5	16.0	23.0	13.0	16.0	12.0	12.0	55.0	23.0	55.0	13.0	12.0	55.0	12.0	5.0	13.0	3.0	23.0	12.0	55.0	12.0	29.0	22.0	55.0	29.0	29.0	55.0	23.0	12.0	55.0	13.0	29.0	9.0	16.0	23.0	13.0	12.0	16.0	8.5	55.0	23.0	29.0	22.0	9.0	12.0	29.0	22.0	22.0	13.0	7.0	23.0	23.0	29.0
alpha_rarefaction_10_5.txt	10	5	55.0	55.0	23.0	3.0	29.0	55.0	23.0	55.0	3.0	55.0	55.0	55.0	4.0	55.0	22.0	29.0	23.0	23.0	12.0	55.0	23.0	8.0	23.0	23.0	13.0	55.0	13.0	23.0	23.0	13.0	12.0	8.0	55.0	29.0	23.0	8.5	8.5	12.0	9.0	22.0	4.5	55.0	22.0	7.0	23.0	23.0	23.0	55.0	22.0	23.0	23.0	23.0	55.0	23.0	29.0	22.0	23.0	6.2	55.0	16.0	55.0	55.0	13.0	22.0	16.0	7.0	8.0	16.0	13.0	55.0	12.0	23.0	29.0	23.0	23.0	23.0	6.5	5.33333333333	5.0	55.0	16.0	7.0	23.0	13.0	12.0	8.5	23.0	7.0	22.0	6.5	4.5	55.0	23.0	55.0	55.0	13.0	22.0	55.0	22.0	4.0	8.0	4.0	16.0	7.0	7.0	2.0	3.0	4.5	5.0	5.5	23.0	9.0	23.0	23.0	12.0	55.0	22.0	13.0	23.0	9.0	13.0	4.0	23.0	9.0	29.0	23.0	13.0	7.0	29.0	13.0	23.0	8.0	13.0	12.0	23.0	12.0	55.0	8.5	4.5	29.0	23.0	23.0	29.0	8.0	7.0	29.0	22.0	8.5	22.0	9.0	23.0	13.0	16.0	5.0	12.0	55.0	7.0	22.0	23.0	29.0
alpha_rarefaction_10_6.txt	10	6	23.0	55.0	55.0	7.0	55.0	23.0	55.0	55.0	2.0	55.0	23.0	55.0	4.5	55.0	12.0	4.0	23.0	13.0	9.0	55.0	23.0	9.0	23.0	55.0	23.0	55.0	12.0	23.0	4.0	23.0	29.0	7.0	23.0	12.0	29.0	29.0	29.0	23.0	13.0	55.0	4.0	23.0	8.5	11.0	23.0	23.0	23.0	23.0	23.0	7.0	12.0	23.0	13.0	29.0	13.0	29.0	23.0	23.0	55.0	55.0	29.0	12.0	23.0	16.0	22.0	8.5	23.0	11.0	55.0	55.0	23.0	55.0	23.0	29.0	23.0	23.0	9.0	4.0	8.0	29.0	4.0	6.5	23.0	8.5	12.0	13.0	23.0	2.0	11.0	5.33333333333	6.5	55.0	23.0	13.0	13.0	13.0	11.0	23.0	12.0	7.0	5.0	1.0	6.5	7.0	9.0	7.0	7.0	11.0	16.0	13.0	29.0	12.0	23.0	29.0	55.0	23.0	29.0	13.0	29.0	23.0	13.0	3.0	23.0	9.0	23.0	23.0	23.0	9.0	13.0	13.0	55.0	12.0	13.0	55.0	23.0	13.0	55.0	7.0	22.0	8.5	23.0	8.5	12.0	9.0	16.0	13.0	8.5	5.33333333333	11.0	12.0	8.5	13.0	7.0	22.0	11.0	5.5	11.0	5.5	55.0	23.0
alpha_rarefaction_10_7.txt	10	7	23.0	23.0	29.0	22.0	55.0	55.0	55.0	55.0	11.0	23.0	13.0	55.0	13.0	55.0	4.5	23.0	23.0	23.0	29.0	55.0	23.0	22.0	55.0	23.0	23.0	55.0	9.0	13.0	12.0	23.0	23.0	4.0	55.0	55.0	12.0	13.0	13.0	55.0	55.0	23.0	16.0	23.0	12.0	11.0	23.0	13.0	55.0	13.0	23.0	23.0	55.0	22.0	55.0	9.0	55.0	16.0	13.0	23.0	13.0	23.0	23.0	23.0	23.0	9.0	12.0	7.0	16.0	6.5	23.0	13.0	23.0	12.0	12.0	23.0	29.0	23.0	22.0	4.5	4.0	23.0	16.0	11.0	12.0	23.0	55.0	12.0	8.5	3.0	13.0	9.0	11.0	8.5	23.0	12.0	55.0	55.0	22.0	55.0	12.0	4.0	9.0	4.5	3.0	4.5	16.0	5.0	29.0	11.0	11.0	12.0	13.0	16.0	23.0	13.0	23.0	29.0	23.0	13.0	9.0	7.0	7.0	5.0	23.0	7.0	29.0	13.0	55.0	23.0	13.0	5.0	13.0	12.0	23.0	13.0	55.0	13.0	23.0	12.0	23.0	6.5	29.0	23.0	23.0	13.0	6.5	16.0	23.0	12.0	12.0	11.0	12.0	23.0	11.0	6.5	29.0	13.0	16.0	8.5	9.0	12.0
alpha_rarefaction_10_8.txt	10	8	55.0	23.0	55.0	3.0	55.0	13.0	55.0	55.0	9.0	55.0	55.0	55.0	6.5	55.0	29.0	16.0	55.0	23.0	12.0	23.0	23.0	16.0	55.0	23.0	12.0	23.0	22.0	13.0	12.0	29.0	13.0	55.0	23.0	23.0	12.0	13.0	29.0	55.0	23.0	23.0	9.0	13.0	9.0	12.0	23.0	23.0	23.0	55.0	12.0	13.0	55.0	23.0	13.0	55.0	23.0	4.0	23.0	55.0	13.0	55.0	23.0	23.0	23.0	22.0	12.0	7.0	16.0	11.0	55.0	55.0	55.0	12.0	13.0	13.0	55.0	13.0	12.0	4.5	6.2	23.0	11.0	11.0	55.0	13.0	13.0	13.0	29.0	16.0	16.0	8.0	2.0	23.0	23.0	55.0	23.0	7.0	29.0	29.0	11.0	2.0	12.0	6.5	7.0	16.0	7.0	2.0	4.0	6.5	4.5	5.33333333333	29.0	12.0	13.0	13.0	23.0	12.0	55.0	23.0	13.0	55.0	12.0	8.0	23.0	13.0	23.0	55.0	23.0	12.0	23.0	29.0	23.0	5.5	8.5	55.0	13.0	8.5	13.0	22.0	7.0	23.0	11.0	23.0	13.0	5.0	5.0	55.0	23.0	13.0	16.0	6.5	12.0	12.0	4.0	12.0	16.0	8.5	11.0	5.33333333333	29.0	23.0
alpha_rarefaction_10_9.txt	10	9	55.0	55.0	55.0	11.0	55.0	23.0	23.0	55.0	9.0	55.0	55.0	23.0	9.0	55.0	23.0	7.0	23.0	55.0	16.0	55.0	23.0	12.0	55.0	23.0	9.0	23.0	55.0	23.0	29.0	23.0	55.0	16.0	23.0	13.0	23.0	12.0	55.0	55.0	23.0	55.0	9.0	13.0	23.0	7.0	23.0	23.0	23.0	55.0	7.0	8.5	55.0	55.0	23.0	13.0	55.0	12.0	55.0	55.0	23.0	29.0	23.0	13.0	23.0	22.0	13.0	16.0	11.0	3.0	13.0	23.0	23.0	12.0	12.0	23.0	13.0	22.0	12.0	4.5	5.0	55.0	22.0	6.5	23.0	55.0	12.0	29.0	5.33333333333	2.0	29.0	5.33333333333	7.0	23.0	23.0	55.0	55.0	23.0	29.0	55.0	16.0	7.0	3.0	7.0	4.0	3.0	12.0	2.0	3.0	5.33333333333	29.0	12.0	23.0	23.0	23.0	13.0	22.0	29.0	23.0	23.0	13.0	55.0	23.0	5.0	55.0	5.5	55.0	12.0	55.0	7.0	8.5	12.0	22.0	12.0	55.0	23.0	29.0	29.0	29.0	13.0	9.0	7.0	9.0	55.0	23.0	29.0	11.0	12.0	8.5	23.0	11.0	4.5	29.0	9.0	12.0	12.0	12.0	29.0	6.5	23.0	29.0	13.0
alpha_rarefaction_2124_0.txt	2124	0	3581.15037594	4077.67256637	1785.42857143	439.568181818	1900.57317073	2063.128	4345.05825243	3324.90344828	470.020408163	4072.54918033	3796.45762712	4181.52727273	428.676470588	3273.85507246	1175.825	525.027777778	707.359375	813.012345679	796.1	1067.31868132	746.31884058	876.882352941	873.794520548	905.857142857	927.052631579	976.522727273	1429.8358209	850.411764706	948.53	1643.81818182	758.1875	672.333333333	1602.05217391	815.857142857	745.394366197	668.571428571	615.741935484	1057.64285714	672.158730159	916.011764706	1089.49253731	602.012345679	1157.83333333	608.25	2253.94285714	1807.6039604	783.193181818	624.275862069	951.788461538	506.634146341	844.53	725.709677419	1224.75	684.02173913	703.517241379	875.47826087	816.03125	856.428571429	672.918918919	647.6	731.282608696	1062.06666667	687.164556962	925.923076923	691.057692308	328.692307692	265.6	546.097560976	725.092105263	738.666666667	723.2	624.073170732	932.884615385	926.725490196	790.858974359	624.176470588	638.041666667	368.038461538	348.7	1602.62318841	757.666666667	389.076923077	1968.5	1113.23809524	723.162790698	637.966666667	620.714285714	189.555555556	1776.01176471	367.666666667	399.714285714	1641.44776119	1507.12244898	1658.05882353	1270.546875	921.108108108	532.071428571	590.318181818	1028.67924528	497.315789474	376.25	209.333333333	282.607142857	179.869565217	553.681818182	218.769230769	132.647058824	279.0	562.813953488	550.6	717.196721311	810.382978723	701.326086957	656.682926829	602.181818182	547.453125	795.978947368	587.565217391	494.483870968	812.578947368	483.25	202.4	1565.125	409.0	662.193548387	668.35	1310.12068966	623.153846154	696.947368421	416.0	603.722222222	436.090909091	724.27027027	1875.46987952	777.0	617.611111111	504.084745763	485.275862069	539.027777778	470.888888889	1197.61538462	659.507042254	609.552238806	491.5	496.2	541.5	593.022727273	611.193548387	688.926829268	728.528301887	469.0	684.651162791	621.090909091	503.75	551.026315789	634.016393443	598.069767442	617.029411765	492.353846154	411.121212121
alpha_rarefaction_2124_1.txt	2124	1	3641.84615385	3588.75	1907.77981651	383.166666667	1811.33333333	1934.1147541	3598.34615385	3519.46153846	372.444444444	3887.00840336	4003.55084746	3716.624	488.029411765	3913.69444444	1554.30769231	505.171428571	684.567567568	803.363636364	812.065217391	1060.81818182	738.923076923	726.892307692	874.4125	800.5125	1058.30952381	1282.51923077	1617.24358974	967.947368421	908.876404494	1691.046875	752.895833333	676.057692308	1694.05714286	860.125	777.583333333	677.263157895	595.684931507	1074.76470588	737.915254237	1039.72527473	1436.69230769	678.217391304	957.018181818	398.885714286	2331.5	1833.64220183	881.939759036	605.666666667	758.0	521.275	945.0	864.662650602	842.0	771.25	686.529411765	743.763888889	748.93258427	854.130434783	657.095238095	637.365853659	660.402061856	1030.89189189	773.88	788.468085106	679.636363636	462.444444444	315.53125	591.153846154	898.685185185	666.303571429	670.145833333	579.368421053	608.176470588	1040.65957447	869.818181818	415.12	388.2	346.137931034	333.724137931	1519.15853659	634.220338983	370.837209302	1810.5125	883.553846154	739.392857143	745.386363636	536.0	167.473684211	1813.86363636	341.5	351.774193548	1402.52325581	1434.80357143	1703.02631579	1375.39285714	688.277777778	546.027777778	606.060606061	844.924242424	420.875	486.4	193.555555556	326.142857143	225.461538462	395.517241379	198.157894737	129.555555556	257.222222222	524.65	459.487179487	820.914893617	735.957446809	647.872727273	653.5	543.577464789	620.85	866.529411765	620.018518519	499.3125	1202.23809524	420.565217391	191.235294118	1633.42352941	445.357142857	531.394736842	811.914893617	1418.68421053	767.916666667	820.037037037	457.617647059	651.9375	477.933333333	624.404255319	1821.23076923	717.631578947	609.477272727	544.275862069	394.5	451.097560976	454.75	1238.04761905	711.264150943	585.909090909	428.1	449.096774194	445.848484848	565.727272727	466.717391304	632.117647059	660.446808511	538.630769231	697.818181818	443.52173913	485.170731707	534.028571429	646.230769231	652.090909091	614.25	524.553571429	607.777777778
alpha_rarefaction_2124_2.txt	2124	2	4099.62393162	3802.25	1766.2952381	545.0	1551.12658228	1985.775	4221.70338983	3790.16666667	518.372093023	4307.19469027	3760.56097561	3796.89344262	446.775	3785.53448276	1293.70833333	561.323529412	728.345679012	813.0	690.078431373	997.151515152	639.223684211	771.123076923	962.558139535	889.010989011	1004.76595745	1263.875	1438.75	1061.02564103	1077.625	1740.66176471	828.024390244	882.09375	1754.31914894	758.12987013	788.72972973	536.375	685.857142857	1213.45652174	682.147540984	1022.12941176	1552.88888889	712.103448276	882.166666667	429.565217391	2748.28813559	2014.3655914	797.776470588	734.222222222	946.82	485.0	898.663043478	937.544117647	854.258064516	635.023809524	764.956521739	923.125	817.484848485	994.611111111	565.951219512	615.0	743.851851852	1080.3258427	757.5375	754.5	585.442307692	383.75	284.0	546.6875	682.958333333	798.692307692	624.348837209	529.875	702.567567568	923.555555556	768.0	491.319148936	458.166666667	496.142857143	454.2	1433.5	917.416666667	418.446808511	1748.91860465	926.018518519	728.386363636	611.734375	432.023255814	195.882352941	1702.68493151	408.035714286	410.956521739	1505.04	1374.91666667	1625.66666667	1378.88709677	830.666666667	537.56097561	605.821428571	933.161290323	393.636363636	302.64	249.333333333	377.315789474	150.5	444.033333333	215.285714286	154.333333333	352.260869565	449.708333333	544.026315789	919.871794872	800.396226415	661.0	609.282608696	692.381818182	618.666666667	842.68	545.418604651	561.25	1073.24137931	316.666666667	217.214285714	1458.41304348	450.206896552	648.181818182	832.914893617	1895.66666667	688.021276596	745.384615385	409.6	629.75	433.0	674.125	1815.50561798	605.763157895	644.23255814	489.25	455.444444444	444.6	376.666666667	1062.25	569.873239437	580.892307692	370.0	570.076923077	610.096774194	649.823529412	597.714285714	652.1	716.222222222	561.734693878	536.018867925	484.222222222	485.088235294	565.724137931	589.681818182	612.25	637.357142857	529.418181818	479.357142857
alpha_rarefaction_2124_3.txt	2124	3	3613.34883721	3794.3880597	2169.61111111	433.066666667	1520.14606742	1903.68939394	3722.56692913	3633.13333333	527.133333333	3874.89051095	3960.875	3731.48695652	465.2	4165.375	1481.12307692	406.0	675.533333333	900.447368421	738.666666667	1091.0	750.264705882	766.080645161	846.475	813.4375	851.685185185	1192.45454545	1448.04545455	894.717391304	996.135416667	2051.0	717.765957447	668.157894737	1785.61052632	665.875	804.213333333	661.666666667	699.820895522	1047.50847458	776.113207547	981.178571429	1217.43076923	692.387096774	1054.55932203	471.108108108	2313.14285714	1923.06060606	787.461538462	544.571428571	797.515151515	467.125	938.703703704	785.6	984.238095238	852.294117647	966.441860465	897.8	911.063157895	837.93220339	668.568965517	645.125	791.048780488	907.606382979	725.513513514	701.471698113	655.065217391	409.103448276	358.041666667	603.023809524	550.387096774	825.42	563.78125	543.75	555.130434783	804.9	930.622641509	477.279069767	460.617647059	438.375	382.78125	1564.8630137	683.25	440.078947368	1702.43617021	954.85	778.081081081	647.454545455	558.6	234.153846154	2048.64285714	450.032258065	279.666666667	1582.24615385	1292.65151515	1704.96341463	1108.45833333	805.52173913	446.630434783	640.263157895	701.043478261	357.516129032	307.676470588	205.5	379.55	210.526315789	321.0	276.25	126.461538462	212.181818182	477.52	435.0	811.756756757	730.4375	690.0	575.56	540.630769231	613.5	867.118421053	611.181818182	506.46875	1168.09090909	461.916666667	162.571428571	1974.27631579	618.625	501.666666667	929.52173913	1245.31818182	625.153846154	721.162162162	440.088235294	668.071428571	560.076923077	626.659574468	1838.97590361	662.095890411	844.146341463	581.75	379.405405405	495.052631579	492.2	922.526315789	777.444444444	616.140625	488.181818182	432.692307692	589.714285714	610.075	569.25	543.4	888.5	508.471698113	651.765957447	401.553191489	407.139534884	504.052631579	573.38028169	472.0	579.270833333	560.0	468.666666667
alpha_rarefaction_2124_4.txt	2124	4	3078.38311688	3948.14173228	1859.51041667	427.538461538	2151.87878788	2012.45454545	3348.80821918	3734.688	617.243902439	3687.02985075	3563.93129771	3550.90551181	496.0	3259.27067669	1810.10526316	408.0	567.0	828.32183908	786.1	1052.97894737	699.588235294	794.333333333	908.684931507	939.548780488	960.5	1248.04854369	1484.34782609	767.553191489	908.86	1691.77966102	789.568181818	781.65	1745.43925234	828.0	744.076923077	796.894736842	611.0	1064.28358209	982.558139535	929.602040816	1390.63793103	751.230769231	895.230769231	520.0	2127.18987342	1825.06122449	832.857142857	661.170212766	836.466666667	574.071428571	881.554054054	897.26744186	792.059701493	737.0	662.5	852.590909091	898.531914894	668.076923077	622.203125	758.0	910.038961039	989.010869565	805.93220339	945.717391304	600.411764706	309.941176471	276.625	472.826086957	668.590909091	830.01754386	578.904761905	603.960784314	753.28125	1038.0	882.016949153	422.318181818	488.090909091	521.833333333	398.0	1637.09677419	761.153846154	461.0	1581.36666667	853.368421053	818.972972973	670.625	564.870967742	197.0	1575.78571429	509.033333333	300.285714286	1574.51428571	1230.71014493	1507.06097561	1377.05172414	779.1875	651.0	596.981651376	999.084745763	353.941176471	320.444444444	189.391304348	286.555555556	179.0	392.121212121	196.5	131.272727273	269.5	470.622222222	550.333333333	775.411764706	640.6	659.559322034	718.756756757	606.654545455	573.474576271	809.037037037	597.3	498.5	914.506329114	374.125	167.526315789	1927.6	497.171428571	539.9	810.185185185	1124.66666667	543.666666667	613.2	383.571428571	653.591836735	590.533333333	612.434782609	1989.59259259	614.347826087	695.456521739	607.0	513.555555556	598.21875	418.5	1111.61428571	822.054545455	578.743243243	404.8	494.416666667	522.935483871	635.957446809	592.166666667	707.212765957	625.818181818	485.291666667	647.068181818	447.840909091	621.25	486.441176471	698.435483871	552.941176471	504.195652174	512.6875	478.708333333
alpha_rarefaction_2124_5.txt	2124	5	3886.25	4061.088	2086.64150943	442.4	1736.95	2138.02380952	3304.23943662	3730.70338983	596.285714286	3212.1589404	3712.00694444	3841.0	482.486486486	4158.45631068	1448.66129032	490.790697674	771.444444444	830.036144578	637.0	987.061403509	852.037735849	819.052631579	877.473684211	876.118421053	863.865384615	1219.26415094	1756.9047619	797.529411765	960.342592593	1874.28301887	755.115384615	765.255319149	2012.87356322	730.5	786.391891892	933.615384615	692.381818182	1034.4516129	914.80952381	937.933333333	1141.5	728.5	1157.96078431	517.857142857	2224.01538462	2094.87912088	768.382978723	573.06	972.5	532.162162162	1051.74324324	769.172413793	785.423529412	694.857142857	696.566037736	973.508474576	857.468085106	897.642857143	621.013888889	662.857142857	784.0625	1037.34653465	895.15625	808.8125	852.41025641	359.0	347.357142857	464.549019608	688.263888889	972.12195122	550.607142857	770.117647059	693.451612903	768.220588235	790.492537313	433.4375	522.217391304	342.774193548	475.545454545	1732.72131148	675.833333333	468.37037037	1735.78947368	959.25	713.909090909	625.892857143	463.090909091	171.571428571	1828.75609756	385.285714286	350.774193548	1324.61333333	1125.0	1532.95	1396.2	873.936170213	465.52173913	626.159090909	954.538461538	363.230769231	376.757575758	191.777777778	310.333333333	180.25	393.121212121	218.0	139.076923077	227.125	541.9	464.837837838	977.552631579	873.7	625.416666667	617.833333333	565.130434783	638.105263158	823.558441558	579.678571429	639.272727273	985.111111111	435.5	204.333333333	1719.56976744	564.12	722.5	835.0	1296.01666667	743.117647059	713.794117647	454.488372093	718.319148936	446.902439024	665.651162791	2477.29411765	699.493150685	705.782608696	642.553191489	548.294117647	531.848484848	484.933333333	1216.0	695.508196721	572.538461538	575.5	624.44	626.6	628.736842105	627.636363636	584.25	501.0	549.068965517	586.666666667	402.0	422.5	493.076923077	572.014285714	537.571428571	466.840909091	530.35	581.034482759
