	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_8466_0.txt	8466	0	241.75968	256.21901	185.60834	73.7026	151.07224	165.84293	239.99022	241.5012	83.47087	251.73173	260.85238	242.43359	67.39317	235.40655	138.00776	71.99361	98.90253	101.8892	87.97003	118.56486	96.31378	96.62628	106.32093	98.6947	91.17702	135.42735	156.23755	109.09199	143.80458	144.51131	94.75622	106.39983	164.42397	97.4089	90.61317	69.55968	80.0823	107.57431	84.8273	109.61097	113.75066	93.55393	91.38511	80.36268	155.69752	157.90974	104.83229	78.0171	101.22348	70.26252	114.18357	104.17625	95.60993	80.61896	89.90871	120.03107	113.70954	97.01522	77.96946	69.89829	95.24298	113.66062	101.58877	91.37137	80.94115	60.59073	56.10952	87.35692	91.69625	85.83475	75.01476	76.92596	71.8756	91.74404	87.37255	57.69379	59.81754	68.71275	55.78196	133.67233	101.6569	68.37233	162.53523	91.84253	83.7167	69.94075	83.1679	36.64706	154.34386	57.78012	57.84374	128.84618	123.47387	140.48774	115.80989	84.48478	86.40327	72.78769	104.86449	55.8694	55.58944	39.39689	52.93288	40.56939	70.58986	42.48811	30.97145	46.25811	85.53144	57.11751	90.11561	77.54462	72.38737	80.31542	70.85292	76.64496	96.34609	71.25529	58.77642	108.30576	56.05057	29.59396	152.10523	51.02642	66.33514	91.95178	112.00366	70.84378	73.60678	61.29164	73.18736	59.10668	78.48523	151.32912	74.31384	69.02607	66.17319	56.10245	62.51832	62.06891	99.49513	86.64613	67.043	47.68371	49.95365	64.75465	72.37278	62.05369	78.80758	76.83433	69.05299	67.03178	58.6135	59.74561	60.79049	74.47608	62.13582	61.46742	70.99515	53.0209
alpha_rarefaction_8466_1.txt	8466	1	243.8615	253.34086	177.75005	72.21869	150.20124	172.63424	240.17836	247.22977	85.8265	251.591	253.68891	238.83953	69.91532	234.17539	139.71831	72.1609	94.28277	100.94912	91.16413	119.15537	93.52851	93.98593	113.88411	101.81752	92.08445	140.19461	157.00729	106.08338	144.97603	137.95288	91.15471	102.80994	162.23766	100.99537	89.13894	69.33868	77.03444	114.41682	87.23469	108.69157	110.70207	88.26457	96.13051	78.39843	153.80732	152.04213	105.6306	82.18121	104.51245	63.51009	112.97094	104.53185	88.56543	82.99765	93.50625	114.38072	110.04704	93.31053	79.93412	68.92956	100.93019	109.78008	100.7981	91.63054	81.19742	53.49848	56.58546	86.29263	85.82444	85.98772	72.48071	77.16972	67.66641	92.39894	91.0279	60.52385	53.58072	67.36974	60.10878	137.22695	96.53286	67.68354	163.17261	94.98702	84.37698	73.64671	82.60365	37.7848	152.70753	58.66794	56.56297	125.73522	123.08968	139.5389	115.58409	86.87868	88.61338	72.75891	112.1954	54.44023	59.59321	42.10117	50.6523	41.2346	67.03189	41.2634	31.68749	47.28223	84.14813	57.30984	88.92875	73.94565	77.75083	71.04521	69.92007	72.89347	93.89663	68.81465	58.46054	107.87624	52.91906	29.03257	148.05266	56.14136	68.95267	89.09313	108.93423	70.27852	67.61809	55.58329	75.60213	54.58596	86.31916	150.05647	71.10645	74.47985	65.99862	56.24025	62.80964	59.49403	104.51823	86.40003	68.87737	50.67115	51.01296	63.72864	72.9537	59.33303	76.1779	79.4944	71.49478	71.76725	60.16743	61.99939	59.17193	73.71483	64.92644	59.78134	68.80406	55.41007
alpha_rarefaction_8466_2.txt	8466	2	234.85644	256.94246	185.42692	69.70034	151.38632	172.4564	241.6038	242.06975	85.01727	252.31108	252.58024	247.00312	70.21277	236.4571	144.4049	70.06222	97.87599	102.70534	88.15074	120.48345	95.28201	96.76419	109.84225	96.46465	89.90332	141.27071	159.74709	107.34974	142.6402	137.03556	83.38367	105.58869	165.21928	98.68081	88.96169	70.95258	80.34227	109.47539	82.8834	105.66073	114.04704	97.77681	94.91873	77.98436	151.92382	160.50026	105.69223	80.77475	102.89399	68.28933	109.74627	104.20697	88.95713	82.20277	93.9127	107.75816	107.92873	92.94039	82.68327	69.07863	98.73424	106.49427	98.46284	91.77334	81.43073	60.9033	56.96842	93.101	89.89702	89.02541	74.35017	75.85851	70.64189	91.2408	85.64021	58.20527	54.22536	69.08181	62.95223	130.49392	104.47127	64.95289	156.68845	95.70517	86.02649	69.81462	84.64972	37.61147	156.85885	59.26698	58.31816	125.69707	129.37213	144.50275	125.65266	82.6805	81.92644	75.25469	106.51077	53.64261	60.64602	42.4489	50.71085	41.15452	66.84013	43.73419	29.57495	47.49536	82.24962	56.92281	90.37897	79.01576	78.38368	75.82876	68.90219	76.07166	92.66369	70.31126	61.82783	110.01006	52.21169	28.08135	148.18234	54.11581	70.39903	86.36077	113.28369	65.56705	70.03082	57.8272	70.87554	59.36912	82.19664	146.82089	73.39245	67.68648	67.64719	52.48381	57.95407	62.99288	102.07298	85.54532	68.32109	51.37533	49.39503	62.50139	69.86127	62.40139	73.51443	83.12292	70.20477	66.48416	61.06552	62.46825	60.55804	74.16178	63.72281	57.74509	68.04892	55.93046
alpha_rarefaction_8466_3.txt	8466	3	240.72412	254.43599	184.40772	73.01327	151.18541	168.76889	240.75072	238.23396	80.02776	244.03531	262.96099	244.45193	69.6646	233.7403	140.74278	70.41596	96.97706	100.33273	90.95004	120.72358	92.77328	93.08747	109.6343	101.1633	96.74556	141.53525	159.75086	102.00524	144.77624	142.92904	91.38789	104.02366	169.99647	97.09864	88.57726	71.71859	81.64144	112.38565	82.22704	109.69366	114.18984	88.18389	88.20801	78.76961	153.85315	155.47535	106.26497	80.40389	102.91933	65.38131	112.49565	98.42183	89.13777	83.81697	92.76916	117.12835	113.96546	93.48668	81.90007	72.49965	96.55804	108.24245	101.4058	91.56663	82.08084	56.49388	54.13078	84.93027	86.36643	85.7453	78.14665	75.61352	72.16431	94.05352	91.7876	60.41731	58.10634	69.12841	62.22475	132.90291	101.17046	65.39607	159.71586	96.61487	88.27557	69.50151	81.86182	37.38486	156.94436	60.85632	57.23481	128.35793	129.99164	141.29463	113.30358	84.84744	86.77425	74.62495	108.02751	55.27763	56.374	42.08572	52.61384	43.87753	64.89675	42.36006	34.08569	47.93855	85.18559	61.53652	86.78265	76.05682	76.7487	71.46621	72.62484	72.5744	92.91588	73.15228	60.66534	109.5801	53.78234	26.2198	150.31022	56.92279	71.00854	84.25071	113.21038	67.88594	73.1045	59.19883	77.7228	56.50154	81.37362	149.54156	74.14892	76.10265	68.25355	53.75924	62.75991	63.74871	99.42287	87.21962	67.51436	41.59607	51.66983	64.4341	71.14317	61.09431	74.80366	76.0382	70.84036	66.29876	60.7687	63.6533	63.86481	73.73708	66.70594	61.06613	72.96644	53.92855
alpha_rarefaction_8466_4.txt	8466	4	232.28986	253.49063	181.06468	72.22904	146.89833	172.37749	242.52909	240.52039	83.19063	251.54147	257.45978	246.40235	65.41653	235.96298	135.80979	70.64249	99.50703	102.19586	88.52602	115.30821	101.9217	94.13515	110.7838	102.76811	93.36647	140.39562	160.29443	103.3971	136.85173	136.48458	92.88962	100.04439	167.65132	101.34244	91.81908	75.20284	84.94337	104.7607	81.81583	114.04663	117.25075	91.10135	88.19939	81.07306	155.60623	154.4716	110.33001	81.90304	104.34478	68.05363	112.33451	102.48746	91.64098	84.67995	91.34617	116.1738	110.38348	88.6837	84.23402	68.30516	100.44935	109.20526	100.82697	95.30545	79.03622	59.12038	55.91556	87.12405	87.47102	83.97271	70.68254	78.73045	65.9541	89.25681	92.30763	60.86312	55.84965	71.86613	60.04075	141.35372	97.608	67.8289	161.7025	99.02508	81.49601	71.57093	84.90087	38.34271	156.71916	58.13478	59.26977	129.05557	121.74484	150.23693	121.52748	87.51803	90.30259	75.70784	103.93444	51.4251	58.25678	39.04254	52.76214	41.35893	69.14668	40.825	32.85856	48.99686	81.11982	57.32506	90.16366	78.57795	73.21648	79.01334	68.78653	75.58731	95.86412	72.80359	60.65786	109.17008	53.2438	29.99439	147.89981	53.33157	67.35735	86.93579	110.47113	72.85576	68.7792	56.55415	75.00815	60.2908	78.39198	144.42571	66.76616	76.18531	64.5315	56.18443	62.36638	66.56354	99.04903	86.45921	67.31098	52.52294	54.59545	61.45775	68.80123	57.71159	78.61882	81.19161	71.06034	69.39905	58.0555	67.69989	61.85942	74.11908	65.46062	57.33312	68.99375	56.07166
alpha_rarefaction_8466_5.txt	8466	5	238.07417	252.74089	175.23847	73.73235	149.3472	172.03694	244.50782	248.3084	82.7869	242.68808	256.23111	240.05289	68.97882	234.06994	143.73566	69.32366	95.56534	95.62773	89.31337	117.90177	95.047	98.44079	115.47427	97.06701	90.1217	143.37435	156.13619	106.06181	140.90197	142.54002	90.68555	101.82684	165.73869	100.29977	86.62419	74.58732	84.59014	110.03093	80.41931	110.19915	114.45234	95.2336	93.25195	80.59469	154.47696	160.42982	104.4704	82.76276	100.23279	68.44181	114.35235	100.37286	88.92247	83.69618	91.7606	115.64812	115.20778	93.54833	80.60214	70.74747	98.14327	106.75364	97.86939	88.78985	85.28325	61.08766	56.48993	82.83459	89.31416	90.09669	76.74989	75.78213	67.36024	92.71271	88.93371	59.27237	57.70388	67.03387	57.69334	136.91316	104.13129	69.18228	154.69775	94.72896	83.26736	72.73914	78.7675	36.09995	154.12628	62.41474	58.82161	123.64466	123.82589	143.26601	116.12663	84.77376	80.22424	76.49528	107.00519	52.9026	61.05606	42.21076	54.04773	42.69457	65.68456	45.95005	32.41182	50.88998	82.45065	53.15693	92.50865	79.53608	73.16258	71.45813	72.78092	76.11413	93.70172	70.43843	57.93551	106.95765	53.28089	28.78446	145.68494	53.56488	77.79001	84.42447	113.72228	70.34631	67.57495	58.46317	69.81387	59.6479	80.32154	152.81764	72.65572	69.77494	69.63352	56.10437	61.62727	57.56902	99.14859	88.39305	68.06831	50.51241	52.25682	60.2046	71.73831	62.87138	76.63702	85.92954	71.8174	65.25106	65.68197	60.27143	61.51476	75.31581	65.27092	55.43331	68.21932	53.97455
alpha_rarefaction_8466_6.txt	8466	6	243.27493	256.8157	186.55306	71.51003	151.207	163.60649	239.11106	246.13246	86.13532	242.85878	259.19823	237.50971	66.42394	244.61915	144.90776	71.29564	99.10387	100.27706	87.62347	114.75327	95.73284	90.86014	107.45188	96.68566	96.79196	139.92822	157.63758	104.41502	141.58099	136.06572	93.67199	103.66156	164.13451	99.81286	92.37767	70.60063	85.51948	114.1925	86.12149	109.49848	112.22451	92.19008	97.11759	79.04899	155.08547	157.41806	104.95851	81.9818	103.37999	66.68854	114.49691	105.97968	90.73265	79.93654	94.82437	117.20895	108.09387	95.41881	83.14515	64.1883	96.9985	110.81388	96.99941	85.03413	82.60336	58.85676	54.21339	81.58429	87.4196	83.69673	76.31734	77.40751	71.96124	96.36351	91.46918	58.89055	56.64147	67.60245	60.231	143.10636	97.74566	68.8423	157.34086	94.26631	88.36272	73.527	80.92931	36.46521	156.97761	56.96139	60.42144	128.1453	124.53659	141.18421	113.49689	84.34006	86.25305	76.79657	109.1915	55.56726	57.70756	41.94004	52.1998	41.47355	68.90336	43.85561	32.93694	50.07024	86.13501	59.68846	86.34448	77.92971	74.37419	68.24885	72.21393	71.32645	95.04367	72.50605	62.29533	109.28826	53.615	28.81248	147.73784	55.9843	66.84572	92.10039	104.98135	68.43964	71.81041	56.92556	73.17026	56.47806	79.1566	152.31566	69.29382	72.923	67.97521	50.08559	64.47294	63.68401	101.52516	87.69679	66.3923	51.16765	49.77953	62.17525	70.26115	62.18902	81.9112	79.83802	69.52992	67.49746	58.9667	63.78888	62.23852	73.44513	66.822	59.14874	67.56251	55.68425
alpha_rarefaction_8466_7.txt	8466	7	235.17228	257.3446	186.65448	70.1494	149.95949	166.45941	249.91245	239.01075	86.86943	249.95764	257.1373	239.92099	70.2416	239.7936	137.07927	70.19531	97.9076	104.83038	91.68467	117.5334	92.90419	96.65989	110.98203	93.62067	92.08169	134.64046	153.4749	104.39776	139.32073	141.54199	96.10771	101.90407	164.31904	97.61558	94.90043	69.86031	86.45639	104.46306	85.04046	110.56553	117.40219	93.38556	96.01272	79.09971	151.84314	161.48436	103.8126	81.6856	100.60074	67.51669	111.40829	106.03533	89.7481	83.34701	92.69843	112.90685	108.37086	99.65347	76.83033	71.03048	92.21456	107.4493	99.75673	89.75867	75.69025	60.23945	53.73747	88.32283	86.769	90.29719	74.25809	77.36716	69.04325	96.57739	93.13072	57.67744	56.58101	69.70286	61.12093	129.87023	96.52453	65.80682	161.17003	96.18924	82.61173	69.37611	83.91859	40.23715	154.47348	58.79472	59.44833	125.0654	126.84807	144.84965	117.93999	75.61291	87.56621	72.90655	108.52974	55.26868	59.52634	40.75433	53.84172	40.56879	67.01132	42.87706	34.57582	48.40977	83.86728	55.72659	85.21188	79.76926	71.76416	72.66572	71.903	70.19155	89.54844	71.86506	61.5098	107.99638	57.63513	27.81466	145.42854	53.63758	65.59791	86.02909	112.49966	67.93003	68.4041	56.65553	73.32074	61.50214	79.49332	150.03681	70.87048	70.15857	69.97809	58.49754	61.48009	61.45637	97.48725	86.69719	68.37419	50.7782	50.51451	61.91301	63.23171	61.04875	72.31204	80.90742	68.34656	66.11853	56.29586	61.07627	58.22433	74.16951	68.21586	60.2081	66.81196	54.79627
alpha_rarefaction_8466_8.txt	8466	8	239.33223	259.51651	184.78717	74.72767	148.07281	167.93149	242.3784	236.73611	85.78077	244.18087	251.59948	248.4491	69.0824	237.15666	137.63928	68.97315	98.98655	100.02341	91.1584	118.94484	95.07298	97.99429	105.57195	97.3501	96.72809	138.50291	161.53888	105.66602	143.08923	138.16657	92.34032	105.83661	166.86142	94.69144	89.88127	70.13137	81.5257	112.30374	86.03114	110.33701	113.84176	90.23944	91.8703	78.86133	150.55227	161.56372	108.19623	74.23054	107.94748	65.87348	112.42284	99.27272	88.76433	84.08391	93.56488	115.93622	111.82104	96.74154	84.04792	71.42654	96.89951	108.78559	95.87186	89.89708	80.95396	58.94649	57.97278	87.04262	88.9746	84.557	78.64371	77.21173	74.5761	91.61688	88.70408	61.86898	56.20903	69.73513	59.74237	137.38361	97.61708	68.34166	164.50955	91.49211	84.76331	71.90628	81.75879	40.3572	153.5236	55.2019	54.79469	121.38349	125.86185	142.59282	121.09533	86.04887	88.57813	73.86406	109.38623	53.03715	58.94447	38.48265	55.20003	40.38554	69.7553	42.23238	33.60875	46.83593	85.19381	57.01291	82.62289	85.16094	74.30209	74.38031	70.14622	75.41335	93.36706	73.97491	61.60868	107.76044	54.68019	28.43796	145.43693	55.38551	69.72869	85.92299	111.96406	72.20767	66.85958	56.33384	72.76909	58.39665	79.03731	150.74158	75.65232	72.6317	68.8216	53.54757	60.05177	60.99041	99.89872	86.30267	70.91642	52.16951	51.15434	62.87619	74.35126	61.56535	79.32192	81.15277	65.52908	67.85257	64.52984	63.57329	56.97923	71.38727	61.86793	57.09965	69.80374	58.08898
alpha_rarefaction_8466_9.txt	8466	9	241.43939	261.192	180.46007	69.90027	152.59283	167.40098	247.566	250.6912	85.932	243.98482	258.52964	238.78004	68.47219	239.1786	142.04896	74.11086	98.35873	100.34492	87.20548	120.29302	96.34437	95.10306	105.9071	99.56673	94.81719	140.96462	159.34924	101.60805	141.61727	139.04003	94.34337	103.09671	167.92165	102.6508	92.0569	71.72515	83.96715	109.24366	82.79563	111.33473	117.85134	102.38047	88.98391	81.14886	157.81277	162.25016	103.61898	80.24149	103.3162	64.99154	113.1906	107.55048	89.55809	82.31469	86.35431	111.21053	112.45121	92.47193	84.81182	74.47785	99.50452	110.71349	98.79873	95.13116	84.98646	59.01329	53.82889	84.59209	89.57698	83.03885	78.79861	76.61991	75.55375	91.70618	88.50754	57.81438	55.10037	65.21238	61.55056	134.06052	98.63226	66.06017	157.08784	89.92668	79.83522	71.23738	79.81953	37.11149	156.53918	59.11509	61.43854	121.59154	123.98676	142.10938	121.72104	83.63302	84.03088	73.64731	106.47413	52.8867	61.64866	41.69052	53.32966	40.96176	67.47671	45.07301	33.04476	47.97079	85.08037	62.19491	87.53507	76.84689	74.10205	71.74188	70.60074	73.84313	92.3095	68.24797	62.39102	106.34869	56.75707	27.34783	146.24504	58.09943	69.56309	89.50701	110.83847	69.53554	69.71055	57.4539	77.47985	61.56322	80.48476	151.87308	71.55708	68.81116	68.5216	54.47919	58.98322	68.02967	95.25022	86.30879	71.50446	48.14749	49.6702	62.22759	70.43311	65.92474	83.02262	80.20981	72.87221	67.62813	62.27972	65.68324	60.04754	77.39161	64.28576	60.8932	67.50285	56.84571
alpha_rarefaction_10580_0.txt	10580	0	266.13181	270.83493	200.7212	79.32516	163.97756	183.54936	260.66066	264.00915	93.3963	275.52395	285.75707	266.92976	73.32361	271.4398	153.7734	81.23405	100.92139	105.84306	92.75354	127.21752	102.41296	102.22886	112.65252	106.65445	99.38269	146.82423	166.15127	111.50857	150.67838	160.2145	101.34882	110.17213	182.17537	101.93722	96.71692	79.01039	89.43852	114.45827	90.53101	115.33848	125.03147	100.17351	104.09918	86.8866	164.65478	172.82723	106.01758	83.348	109.45108	72.20255	118.67618	109.49445	99.86447	92.27225	100.67605	126.1954	118.65892	98.39369	83.56389	80.47848	103.55245	114.13405	107.35248	94.60999	87.62643	63.98884	57.03208	91.12215	94.82036	93.67071	84.24163	85.97488	82.74795	102.41824	101.39756	63.14237	59.13436	73.43969	67.10772	150.70844	106.19554	71.77174	172.72172	98.67321	89.98877	77.37968	92.99085	43.289	169.90038	62.83066	64.10466	131.3022	132.18761	158.97024	133.88069	89.8992	89.74175	79.83811	112.69665	54.72333	64.82174	42.28702	56.81219	42.06144	71.60051	47.40824	37.42473	49.90691	92.04632	64.88375	97.55671	86.7264	78.07283	78.61402	76.44322	76.80229	98.17443	75.45861	65.90506	116.46864	58.33596	30.01599	169.84457	55.98611	75.51532	93.15282	121.79426	71.46535	76.7305	63.09625	72.92621	63.12625	87.34213	164.20493	77.3551	84.674	72.21915	59.27956	67.7375	63.06918	107.34127	89.72952	74.25451	50.86862	52.97403	66.11377	78.46304	68.17992	84.03637	85.40327	74.29491	75.44054	68.29994	70.22202	64.62425	76.13531	69.93878	65.58023	72.36408	58.85777
alpha_rarefaction_10580_1.txt	10580	1	259.01027	276.12898	196.25729	76.42285	163.44728	181.76298	274.36068	266.85683	89.10702	281.35261	284.07408	264.24772	70.85494	269.20587	149.75667	75.40572	106.47958	103.80172	94.58183	122.66391	107.40006	103.53104	114.56599	100.05697	100.23226	147.10459	169.36884	115.31639	152.21869	153.5131	98.6001	109.81823	180.80901	101.92284	95.11686	75.61164	85.04756	122.68528	82.40464	116.18658	120.08747	97.40335	96.87422	84.07767	171.79451	165.34947	111.40548	84.00976	109.35518	77.35113	121.02651	108.80598	95.11844	88.03934	92.88647	122.35788	115.82733	101.96116	83.68628	75.52049	98.84881	115.23813	105.1712	95.84845	90.2183	64.90154	60.41022	91.50456	89.7634	94.08728	80.25319	87.54839	77.80619	99.36234	96.514	61.13965	60.677	76.65185	63.71838	149.62768	107.537	74.23488	177.06286	101.41689	95.16524	76.47407	82.85081	39.25902	171.81211	61.26853	61.03072	139.8813	140.07046	158.68247	126.71854	93.05891	89.42733	82.87577	117.00319	57.52673	62.13127	41.77017	57.66318	43.32851	74.02474	49.02477	31.50596	50.62615	92.24879	63.0905	87.70848	84.12407	77.84602	75.52197	75.30799	76.97712	97.44831	72.75157	66.0317	116.19066	59.01384	29.04251	156.54985	57.57012	72.00894	91.8993	122.25043	72.94521	74.38766	65.39437	82.20951	66.95738	93.58615	168.86276	74.42823	74.19724	72.88312	59.49571	69.56245	68.47542	103.77099	95.60623	73.20886	53.96729	53.68037	70.46736	78.14891	68.61797	84.21598	87.41242	75.24455	71.39291	63.82126	65.14909	60.78909	78.01536	71.30073	60.17257	70.90151	58.6684
alpha_rarefaction_10580_2.txt	10580	2	268.35427	279.88348	198.75538	76.3053	169.36568	184.60688	269.35324	270.80488	88.8152	267.87048	286.52575	273.23845	71.72846	260.72375	153.88842	77.22117	102.79074	102.02945	100.79046	121.66948	97.41601	103.34121	109.57151	105.10829	96.76397	142.86133	170.2335	117.03055	153.77498	156.36932	99.30504	108.57264	176.96086	106.62163	97.56561	75.95132	88.49755	116.16771	84.7224	117.41991	124.63283	102.60585	102.69183	81.75971	169.50369	167.46633	110.24662	87.19309	112.28642	75.17929	118.43119	111.59628	100.86973	87.28187	97.96327	117.36172	118.16084	101.78006	87.89499	78.29643	100.17635	112.94501	105.85232	97.75083	87.45862	63.20993	59.53308	92.15118	89.41561	93.14498	84.83252	82.18557	75.16386	101.03665	97.35848	66.32988	59.77442	73.91095	64.41844	152.73285	108.50397	71.55563	173.98563	101.53855	88.80548	73.763	86.49495	40.05521	164.38309	64.69335	60.4237	135.92813	138.3144	154.07618	127.23934	89.91856	88.53554	78.59726	116.25975	57.25725	64.65297	45.57792	55.67353	41.64668	69.89821	45.10913	31.86621	53.42746	90.44138	64.41726	97.14207	82.8754	81.9561	82.33127	75.74409	78.36095	100.68257	74.7456	65.01775	118.25671	55.48484	32.3131	157.64584	57.80167	75.13458	97.87476	119.68567	75.8958	74.43619	62.98534	77.60382	63.99052	91.69513	163.76033	76.17138	77.65888	72.06605	57.20423	66.75818	62.86832	108.9572	95.78869	72.92149	52.88368	54.947	69.46113	73.57377	67.51274	79.61287	88.78515	77.63559	73.74457	65.41571	65.93129	66.35145	82.15182	71.5727	60.51462	71.57552	56.88691
alpha_rarefaction_10580_3.txt	10580	3	263.15098	279.15547	194.25582	76.73119	166.32108	187.39032	265.24579	263.96597	89.98087	277.24809	281.98837	273.17568	73.77866	261.73602	149.70862	74.01713	102.81397	104.97594	95.49082	123.91935	100.88822	100.42168	114.26666	102.73244	101.24005	149.83225	172.13138	117.21987	147.56865	149.27072	103.35844	110.245	177.17734	104.10261	98.8084	77.38588	78.5751	124.75781	86.32672	116.39725	129.35276	98.6016	97.31518	85.41903	169.68438	170.18293	112.70929	84.23354	108.78957	75.67298	118.16766	111.48966	96.77416	87.2112	100.29726	120.339	116.2706	102.58794	88.43359	81.74444	103.09955	115.25744	105.66131	96.57489	82.70183	62.86034	59.084	91.23018	95.34777	96.63506	80.35742	85.0735	74.30343	98.70593	101.13032	65.75924	64.10256	78.5579	66.56099	147.9467	105.39322	71.11771	182.34506	101.74351	86.68453	76.86972	89.87924	37.78823	170.56278	64.28193	63.9082	132.74963	139.86547	157.7237	125.37194	90.60367	92.97431	75.6331	113.85127	56.48005	65.323	45.28801	57.7942	41.92093	72.18663	48.0264	37.49271	51.90875	90.61117	59.83745	99.79552	82.9658	80.44307	84.71493	76.44204	79.13072	98.86372	74.64248	63.92007	117.96038	58.85798	30.966	162.14443	58.51113	73.17032	96.73963	127.66979	74.74333	74.36725	60.91444	79.05609	60.18265	89.28296	165.07727	78.92659	76.23009	70.79801	58.01014	61.96093	62.58064	113.68941	91.14145	72.85228	53.8807	53.32184	68.44193	77.726	67.80003	83.40049	85.93791	77.5834	74.65277	63.42244	67.46843	66.71108	79.72112	73.66642	62.21235	70.66758	55.08559
alpha_rarefaction_10580_4.txt	10580	4	262.70576	288.09924	204.2247	77.9697	171.13391	181.87936	265.69299	274.90141	92.61916	278.55822	280.44189	270.01736	75.52949	263.95565	148.36001	73.32114	104.06605	109.65527	93.74386	123.87772	99.99716	98.42168	117.99727	107.92048	101.70282	148.23018	174.25036	113.23079	145.19718	151.29849	100.16879	111.20346	175.88817	106.20368	95.48622	76.88954	87.59553	123.0895	90.75167	117.23262	127.29869	97.37867	102.71319	84.9474	174.25428	162.34823	113.06084	86.64096	108.17544	72.70497	119.33124	109.36354	96.96914	93.27709	100.516	124.30991	118.3108	103.67625	88.16499	75.51507	101.22738	113.80036	106.76305	100.8412	91.62965	66.90766	58.63777	93.8749	92.68173	91.19097	84.62983	86.96746	80.22613	100.55352	96.2677	62.65544	60.35129	75.11752	66.44327	147.94537	107.59047	72.18027	174.72455	100.4668	94.31507	75.5164	90.04607	38.1062	164.06577	65.88868	60.25579	139.87004	138.24922	151.93948	129.09109	89.18059	91.89355	78.80625	117.68576	56.56034	61.67274	41.45372	57.40586	45.94965	71.52449	46.81662	32.40829	53.67604	85.94616	64.33931	101.04074	81.30886	80.28327	80.33736	74.51983	75.91855	100.74627	73.30543	65.9008	117.95562	53.67777	32.62418	160.30817	58.3007	75.68014	94.05411	121.67749	73.14938	74.26456	58.84021	78.89712	65.61892	91.69726	164.02521	79.59595	79.67113	73.20794	60.37094	66.53531	67.21633	107.9067	95.66467	70.87034	53.42488	54.77094	64.6126	78.30435	67.8951	80.93862	85.58872	73.50299	71.3745	66.13189	66.66534	67.38246	77.40872	70.10347	64.74181	68.0643	56.72542
