	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_605_6.txt	605	6	1649.1627907	1870.52777778	910.027777778	276.833333333	1074.77272727	765.022222222	1552.79069767	1607.90243902	223.0625	1853.07692308	1847.07692308	1569.82608696	251.076923077	1710.79411765	719.8	267.0	443.206896552	599.625	324.368421053	562.0	375.935483871	539.789473684	622.12	474.692307692	536.235294118	773.228571429	1053.625	536.0	989.0625	769.357142857	274.0	408.066666667	924.027777778	520.5	437.1875	240.75	415.2	505.0	435.0	480.625	718.5	538.869565217	479.4	373.1	875.2	889.689655172	475.03030303	241.533333333	492.315789474	318.571428571	627.7	382.525	386.384615385	307.647058824	296.454545455	389.285714286	624.730769231	484.25	414.035714286	386.3125	526.035714286	546.567567568	396.391304348	343.0	312.75	182.4	219.0	284.117647059	419.076923077	362.315789474	296.64	466.076923077	121.15	313.083333333	481.714285714	556.05	266.0	209.75	293.0	196.25	567.21875	429.0625	192.333333333	668.451612903	436.260869565	410.217391304	347.833333333	237.368421053	174.0	957.0	315.0	137.545454545	531.0	900.055555556	798.84	570.913043478	396.5	270.588235294	505.037037037	379.516129032	284.3	153.058823529	119.5	191.111111111	127.0	79.1666666667	215.153846154	146.166666667	102.5	153.111111111	217.55	291.769230769	421.0625	340.384615385	390.055555556	306.555555556	314.032258065	396.0	480.0	472.4	292.777777778	243.555555556	484.416666667	255.3	130.0	124.05	965.64	259.3	324.571428571	322.888888889	n/a	n/a	n/a	622.107142857	379.461538462	329.5625	167.222222222	392.0	454.0	421.2	1144.79166667	451.964285714	525.5	364.913043478	270.428571429	305.235294118	154.714285714	790.619047619	474.526315789	390.206896552	243.105263158	209.272727273	210.066666667	238.090909091	244.136363636	421.625	514.153846154	426.25	350.230769231	286.05	377.333333333	213.625	297.3	410.2	307.352941176	224.55	341.444444444	344.909090909
alpha_rarefaction_605_7.txt	605	7	2020.05882353	2002.32352941	1263.2173913	308.5	684.676470588	1284.0	1571.82608696	1770.51219512	258.4	1961.15384615	1982.65789474	1861.11764706	223.3	1376.0	930.789473684	294.125	517.4375	475.25	467.8	697.5	527.391304348	442.476190476	461.096774194	510.0	504.235294118	655.871794872	769.0	475.352941176	414.775	806.888888889	568.1	452.625	792.522727273	439.0	495.454545455	356.176470588	407.576923077	405.0625	467.8	501.162162162	900.473684211	521.375	483.037037037	376.0	869.527777778	908.088235294	774.125	284.483870968	417.64	236.333333333	666.428571429	413.642857143	588.260869565	304.166666667	381.882352941	635.833333333	517.4375	529.111111111	592.875	390.769230769	555.433333333	612.454545455	426.8	388.157894737	538.230769231	157.5	110.9375	243.4	363.666666667	390.391304348	541.461538462	359.4375	138.928571429	325.666666667	458.894736842	471.4	278.476190476	216.090909091	349.142857143	215.375	736.0	380.285714286	254.4	977.0	443.285714286	499.571428571	459.3	200.052631579	111.666666667	1031.44444444	264.0	250.875	605.8125	469.03030303	687.516129032	698.869565217	468.058823529	247.1875	458.0	405.363636364	165.5	189.8	157.428571429	153.214285714	123.857142857	61.5	280.666666667	98.6666666667	105.0	125.8125	411.5	260.214285714	441.285714286	458.0	276.44	374.0	281.363636364	286.0	356.142857143	482.5	306.15	256.5	529.551724138	209.272727273	80.1666666667	200.25	828.303030303	255.333333333	285.230769231	413.791666667	n/a	n/a	n/a	593.05	420.588235294	258.333333333	229.352941176	366.142857143	253.076923077	277.166666667	912.857142857	525.0	461.230769231	321.730769231	219.0	273.166666667	301.5	538.5	626.75	383.517241379	218.636363636	125.555555556	186.882352941	288.833333333	528.5	311.25	379.75	312.75	319.538461538	282.607142857	284.461538462	233.333333333	319.769230769	409.555555556	311.571428571	257.714285714	275.206896552	307.0
alpha_rarefaction_605_8.txt	605	8	1798.275	1955.02777778	1175.64	248.0	714.558823529	1113.87804878	1558.73170732	2008.83333333	299.6875	2147.17647059	1736.7	1882.58333333	167.157894737	1330.56521739	993.235294118	283.2	413.0	470.785714286	427.894736842	664.677419355	381.217391304	390.103448276	428.666666667	489.451612903	394.157894737	645.285714286	746.115384615	509.0	720.807692308	502.642857143	352.866666667	412.0625	803.833333333	623.6	516.222222222	308.6875	497.136363636	556.111111111	453.0	475.0	613.555555556	494.04	431.5	359.0	864.677419355	976.833333333	629.181818182	331.12	428.0	300.0	612.8125	430.25	420.15	406.214285714	349.0	603.526315789	560.6	406.428571429	450.375	435.230769231	504.394736842	613.0	425.115384615	508.928571429	333.058823529	254.1	239.6	439.0	462.7	542.0	321.105263158	410.789473684	143.75	299.6	477.5	446.5	239.833333333	231.090909091	150.1	161.214285714	911.136363636	498.928571429	181.954545455	648.428571429	366.24137931	295.117647059	459.0	199.954545455	101.0	844.730769231	270.5	230.5	914.272727273	504.275862069	1053.54545455	630.888888889	474.0	388.066666667	475.6	420.214285714	259.909090909	175.545454545	165.090909091	162.666666667	74.0	94.1666666667	246.909090909	92.1428571429	73.0	215.857142857	323.176470588	229.0	386.869565217	463.058823529	303.647058824	290.565217391	287.0	272.0	290.576923077	558.75	397.5	267.75	527.1	196.8	96.25	163.5	876.956521739	262.3125	340.4	351.130434783	n/a	n/a	n/a	520.5	419.5	306.882352941	236.058823529	376.588235294	235.058823529	285.565217391	807.848484848	311.486486486	286.05	408.315789474	361.142857143	283.75	250.0	745.055555556	494.142857143	434.538461538	250.526315789	178.866666667	251.0	322.545454545	244.516129032	277.571428571	249.75	364.352941176	404.2	295.75	266.75	279.5	247.789473684	398.037037037	365.0	230.166666667	298.0	331.111111111
alpha_rarefaction_605_9.txt	605	9	1944.92682927	1770.51219512	1254.54166667	309.666666667	891.029411765	902.0	1936.0	1535.08333333	353.545454545	1778.65	2091.38709677	2054.12903226	346.5	1895.77777778	583.206896552	286.2	374.387096774	526.965517241	480.75	585.0	459.785714286	502.5	554.433333333	503.730769231	560.473684211	939.333333333	1019.35294118	513.125	783.888888889	919.12	485.769230769	374.0	1053.77777778	581.533333333	461.964285714	268.0	383.875	492.076923077	411.714285714	422.348837209	548.136363636	457.888888889	597.176470588	235.166666667	862.5	1340.85714286	554.121212121	421.55	415.565217391	329.25	533.026315789	405.717948718	590.0	335.5	461.866666667	564.05	645.666666667	440.033333333	316.794117647	424.461538462	559.8	519.363636364	419.730769231	363.8125	313.5	188.5	137.909090909	449.272727273	491.857142857	337.714285714	706.0	404.428571429	116.058823529	267.0	560.105263158	571.291666667	283.25	230.583333333	218.666666667	197.5	680.129032258	412.5	239.055555556	794.285714286	611.25	436.666666667	383.0	242.0	96.1111111111	816.5	517.0	218.0	603.96875	590.206896552	700.5625	562.25	406.315789474	397.666666667	581.777777778	328.236842105	226.75	435.75	102.666666667	141.75	78.0	116.6	248.076923077	94.1666666667	106.0	179.1	289.647058824	378.769230769	571.0	538.2	324.5	284.05	351.620689655	287.37037037	330.15625	464.785714286	478.055555556	245.5	740.25	176.333333333	100.0	219.272727273	890.275862069	263.0	248.789473684	358.9	n/a	n/a	n/a	569.222222222	423.2	361.0	266.588235294	381.545454545	444.0	334.473684211	682.454545455	350.774193548	319.4	336.785714286	233.5	294.555555556	281.111111111	574.260869565	430.0	379.181818182	233.0	260.111111111	183.4375	192.157894737	399.647058824	421.333333333	344.333333333	415.071428571	286.533333333	451.894736842	317.352941176	220.55	248.0	455.615384615	219.166666667	263.5	379.111111111	480.428571429
alpha_rarefaction_1200_0.txt	1200	0	2881.12987013	2540.98863636	1288.59090909	366.0	1217.05555556	1649.28571429	2458.36842105	2570.24324324	357.5	3260.09090909	3024.51470588	3257.74193548	295.181818182	2747.63013699	823.566037736	392.84	566.058823529	591.964912281	737.516129032	1040.91525424	646.692307692	606.736842105	798.365853659	759.357142857	635.027777778	1045.6557377	998.097560976	634.181818182	1006.73469388	1228.56756757	567.034482759	533.0	1449.25	570.25	528.678571429	476.333333333	517.734693878	803.029411765	503.95	767.266666667	979.121212121	528.4	768.333333333	367.24137931	1158.44444444	1516.6	813.468085106	644.558823529	681.894736842	497.772727273	661.225806452	558.625	684.130434783	431.483870968	482.275	648.871794872	878.108695652	540.645833333	564.416666667	474.0	571.225806452	746.803571429	809.684210526	514.516129032	458.03125	313.153846154	294.769230769	413.107142857	518.1875	515.125	514.736842105	703.166666667	172.517241379	429.0	606.195652174	691.923076923	385.416666667	283.44	240.8	249.3	1179.02222222	480.2	375.4	1208.92857143	697.303030303	539.363636364	486.394736842	392.625	146.111111111	1363.66666667	276.869565217	256.714285714	1018.39622642	892.357142857	1214.11764706	1124.28571429	875.125	460.193548387	602.909090909	645.82	376.0	254.05	183.428571429	188.476190476	128.0	119.076923077	336.333333333	124.909090909	73.6470588235	176.0	455.230769231	340.037037037	565.774193548	543.153846154	615.0	541.857142857	452.127659574	n/a	493.275	755.609756098	536.25	462.555555556	784.055555556	294.5	138.714285714	220.647058824	1424.8125	313.047619048	432.115384615	652.2	n/a	n/a	n/a	980.170731707	525.37037037	466.714285714	368.0	492.03030303	451.1875	599.5	1445.05882353	431.875	806.647058824	493.777777778	347.75	425.772727273	326.75	705.583333333	509.947368421	423.015384615	335.896551724	235.894736842	282.791666667	327.045454545	476.444444444	380.052631579	614.045454545	582.625	468.219512195	523.275862069	431.545454545	413.142857143	311.344827586	542.255319149	527.0	401.166666667	445.918367347	352.384615385
alpha_rarefaction_1200_1.txt	1200	1	2528.56818182	2985.35897436	1839.46666667	324.085714286	1372.34693878	1596.41176471	2889.66666667	2753.12328767	447.444444444	2401.65517241	2404.11764706	3465.66666667	364.142857143	2601.60273973	1132.5	525.956521739	651.1	757.75	544.28125	809.015873016	797.6	747.84375	771.255319149	652.766666667	892.107142857	1044.44444444	1095.13953488	765.64	1016.05882353	1155.33333333	650.041666667	504.848484848	1108.47826087	817.428571429	695.813953488	558.05	485.5	842.428571429	640.941176471	831.052631579	1279.72413793	554.166666667	638.692307692	309.59375	1509.87755102	1461.26923077	792.958333333	462.076923077	636.333333333	393.0	772.368421053	893.15	778.87804878	517.033333333	655.5	620.9375	531.684931507	540.518518519	457.45	425.1	687.0	843.28358209	670.813953488	675.15625	559.076923077	459.058823529	297.235294118	374.0	627.2	593.717948718	527.848484848	484.483870968	194.315789474	437.0	744.0	597.222222222	474.0	311.789473684	349.5	303.117647059	1389.83783784	644.434782609	511.647058824	1198.44827586	661.871794872	485.884615385	484.738095238	419.5	114.176470588	1108.43548387	281.476190476	380.769230769	1001.8125	1030.52941176	1333.87804878	987.027027027	648.551724138	329.37037037	673.348837209	675.857142857	300.526315789	265.045454545	170.083333333	198.142857143	220.8	100.333333333	336.333333333	213.857142857	141.909090909	181.956521739	309.666666667	349.037037037	472.090909091	696.0	594.037037037	512.033333333	527.692307692	n/a	453.021276596	640.857142857	495.0	308.230769231	930.837209302	298.5	104.769230769	219.052631579	1327.4	349.333333333	416.0	583.736842105	n/a	n/a	n/a	930.384615385	405.0	622.526315789	284.7	527.0	394.391304348	567.37037037	1242.01851852	577.4	534.965517241	519.689655172	453.0	379.0	305.0	889.325	607.176470588	453.784313725	312.8	244.894736842	281.15	335.136363636	465.964285714	404.055555556	445.323529412	561.088235294	508.447368421	492.75	375.885714286	340.7	465.615384615	451.0	480.857142857	417.034482759	503.03125	391.136363636
alpha_rarefaction_1200_2.txt	1200	2	2563.2	3186.60810811	1338.60344828	281.0	1280.86206897	1656.73770492	2653.71428571	2512.75903614	312.588235294	2096.91304348	2616.12941176	2410.66666667	392.0	2921.81818182	1333.67647059	354.230769231	566.873015873	799.52173913	681.115384615	994.0	627.022727273	534.666666667	655.25	687.166666667	680.552631579	992.042253521	999.734693878	608.8125	736.265625	1252.08108108	610.0	415.322580645	1444.26785714	644.692307692	608.807692308	573.2	493.56	799.382978723	577.21875	731.625	910.166666667	500.446808511	702.125	448.043478261	1299.63157895	1277.89830508	716.516129032	573.516129032	642.692307692	406.12	827.269230769	599.529411765	792.52173913	573.25	550.617647059	767.903225806	738.170212766	656.446808511	428.559322034	392.176470588	621.018518519	937.807692308	487.12244898	514.617647059	405.181818182	210.84	240.142857143	424.535714286	579.666666667	536.666666667	505.317073171	540.037037037	163.555555556	483.857142857	672.926829268	692.731707317	483.4	382.545454545	272.166666667	279.333333333	1117.15384615	653.384615385	306.107142857	997.164179104	588.893617021	569.9375	694.303030303	402.724137931	182.0	969.181818182	310.8	221.476190476	1174.06666667	782.590909091	1259.45652174	1100.92307692	674.7	547.84	631.75	662.127659574	257.545454545	282.0	190.0	172.5	123.5	123.714285714	290.315789474	182.909090909	99.6153846154	199.434782609	426.730769231	331.25	525.71875	582.363636364	642.954545455	489.416666667	487.9	n/a	647.24137931	833.977272727	539.428571429	504.833333333	869.0	244.176470588	130.428571429	191.666666667	1533.0	336.05	420.65625	560.363636364	n/a	n/a	n/a	1153.33333333	454.1	518.565217391	359.516129032	471.096774194	408.526315789	597.193548387	1505.40425532	616.538461538	517.0	415.65	260.666666667	502.5	291.476190476	845.282608696	520.75	534.736842105	325.5	211.0	379.217391304	383.882352941	482.2	656.769230769	522.0	486.756756757	425.069767442	538.5	370.2	411.75	292.714285714	510.645833333	460.444444444	451.724137931	400.773584906	385.875
alpha_rarefaction_1200_3.txt	1200	3	2280.3956044	2695.62195122	1860.35294118	409.37037037	1208.62264151	1760.92857143	2340.58139535	2320.3253012	466.043478261	2418.46987952	2802.16666667	2730.2027027	256.111111111	2465.59139785	1010.2173913	386.0	511.519230769	718.528301887	476.441860465	930.779661017	582.046511628	660.588235294	701.466666667	797.0	604.459459459	926.0	1567.5	613.75	823.2	918.918367347	589.103448276	587.333333333	1615.82608696	594.049180328	642.145833333	375.0	502.9375	867.333333333	628.7	794.916666667	1051.59375	533.125	1052.5	531.142857143	1243.625	1304.28813559	632.5	388.272727273	731.9375	489.714285714	780.057692308	660.303571429	689.06122449	599.625	485.088235294	759.65	640.323076923	501.842105263	639.157894737	843.071428571	764.080645161	831.642857143	788.972972973	484.085714286	452.837837838	208.230769231	267.588235294	467.625	578.722222222	628.724137931	548.111111111	439.46875	163.043478261	488.857142857	612.375	639.763157895	537.476190476	361.526315789	407.769230769	264.166666667	1020.01960784	467.1875	372.107142857	1314.19607843	691.9	540.24	600.90625	332.888888889	98.25	1114.90163934	281.8	257.333333333	1079.07843137	903.12244898	1045.38181818	829.875	544.682926829	552.884615385	547.517857143	600.818181818	315.055555556	333.058823529	160.789473684	269.588235294	187.909090909	169.625	262.333333333	268.5	101.153846154	183.0	309.6	407.315789474	607.25	475.886363636	600.035714286	527.04	419.3	n/a	526.418604651	594.02	408.333333333	335.285714286	723.222222222	313.0	181.5	178.0	1195.0	237.0	400.0	608.193548387	n/a	n/a	n/a	838.024390244	403.5	640.260869565	388.0	538.035714286	353.058823529	484.46875	1200.77777778	469.25862069	547.375	486.333333333	448.4	465.636363636	336.125	837.0	589.0	567.285714286	285.375	361.714285714	325.25	365.4	420.277777778	378.052631579	530.666666667	490.028571429	463.5625	606.166666667	394.84	383.4	442.434782609	508.976744186	860.0	430.791666667	415.936170213	331.25
alpha_rarefaction_1200_4.txt	1200	4	2635.27272727	2804.92405063	1736.34693878	370.363636364	1377.34693878	1837.22033898	3146.40298507	2489.01234568	408.363636364	2189.34831461	3237.1884058	2816.09090909	313.625	2161.85714286	955.47826087	438.25	538.0	628.611111111	598.885714286	841.444444444	630.25	547.813953488	731.022222222	808.269230769	656.896551724	1026.79710145	1303.35714286	709.085714286	742.058823529	1061.07142857	608.538461538	531.333333333	1468.5	598.181818182	563.166666667	569.217391304	473.722222222	887.166666667	591.916666667	653.229508197	995.375	481.679245283	1032.78571429	517.045454545	1574.9	1322.55172414	694.0	457.488372093	737.833333333	429.730769231	656.144927536	672.685185185	678.078431373	632.25	673.357142857	766.763157895	591.862068966	563.101694915	560.11627907	425.875	562.714285714	764.294117647	703.523809524	651.275862069	534.935483871	313.75	279.235294118	442.0	606.58490566	580.025	541.9	597.0	193.391304348	534.315789474	573.666666667	692.529411765	327.785714286	281.0	456.076923077	245.04	1023.5	567.884615385	304.107142857	1326.30612245	809.363636364	611.090909091	447.894736842	359.620689655	178.111111111	1216.0	355.652173913	213.4	1120.3	909.9	1089.22	831.782608696	507.166666667	430.0	535.0	888.03125	249.916666667	208.689655172	188.75	282.666666667	110.5	147.0	285.956521739	121.0	135.142857143	243.666666667	365.363636364	500.545454545	677.8125	531.0	487.558139535	560.344827586	503.75	n/a	393.75	689.865384615	524.935483871	385.5	796.054545455	280.882352941	91.7692307692	164.714285714	1367.89583333	287.05	568.3	535.384615385	n/a	n/a	n/a	876.0	466.964285714	526.935483871	311.7	450.0	368.157894737	456.028571429	1426.17857143	602.256410256	503.730769231	499.171428571	322.214285714	474.884615385	368.526315789	893.5	524.283018868	468.862068966	302.078947368	278.928571429	378.555555556	438.0	503.137931034	387.333333333	619.44	726.954545455	451.022222222	483.0	367.363636364	407.576923077	310.032258065	513.0	489.136363636	538.636363636	596.0	460.473684211
alpha_rarefaction_1200_5.txt	1200	5	2457.55844156	2766.73913043	1658.4	338.4	1128.85	1482.01298701	2579.35443038	2389.1686747	418.214285714	2595.73913043	3323.04615385	2207.77419355	293.533333333	2660.80821918	930.333333333	307.303030303	658.319148936	698.372881356	449.0	985.549019608	542.038461538	829.965517241	701.944444444	697.204081633	886.137931034	1055.9047619	1272.5	726.0	948.411764706	1153.65	863.476190476	637.076923077	1396.62295082	620.185185185	646.1	561.565217391	614.916666667	951.083333333	472.0	705.571428571	1099.0	541.893617021	614.326086957	342.0	1525.44230769	1304.52173913	784.162790698	438.363636364	555.071428571	426.0	700.985074627	733.022222222	649.0	460.5	451.135135135	690.727272727	634.828125	704.865384615	524.071428571	430.103448276	578.517241379	848.960784314	579.282608696	638.090909091	445.454545455	266.0	193.142857143	465.230769231	598.022222222	628.833333333	561.935483871	426.125	233.647058824	363.272727273	645.833333333	634.0	468.545454545	274.636363636	363.25	312.0	1102.04255319	528.617647059	385.65	1384.5	816.285714286	551.0	444.428571429	450.1	91.25	1171.01851852	355.9	248.4	1284.15	1109.14634146	1273.38636364	926.222222222	484.487179487	458.03030303	590.516666667	800.0	317.75	306.3	156.619047619	247.526315789	155.833333333	132.2	250.538461538	158.0	67.7692307692	203.117647059	438.344827586	494.157894737	658.25	553.0	545.517241379	555.7	515.277777778	n/a	547.027027027	585.985074627	515.40625	413.117647059	887.522727273	269.928571429	163.0	185.333333333	1250.35849057	271.956521739	406.111111111	606.322580645	n/a	n/a	n/a	986.275	502.434782609	356.689655172	356.24	485.09375	381.882352941	566.307692308	1236.3125	588.567567568	547.535714286	371.0	268.222222222	371.636363636	382.052631579	914.0	554.8	599.818181818	404.875	349.0	317.107142857	327.045454545	399.4375	504.882352941	703.75	506.0	412.0	430.0	470.333333333	460.0	400.875	472.549019608	449.894736842	378.619047619	495.8	446.368421053
alpha_rarefaction_1200_6.txt	1200	6	2598.95	2294.125	1381.84210526	287.857142857	1300.0	1544.16438356	2849.87837838	2603.01388889	378.516129032	2502.33333333	2584.22535211	2355.37931034	394.476190476	2472.08219178	810.981132075	440.545454545	728.333333333	823.651162791	563.025641026	895.842105263	423.559322034	536.5	716.0	727.3125	653.794117647	1103.49253731	1122.02631579	625.53125	849.964912281	1072.38636364	478.25	427.46875	1192.25	593.163265306	729.418604651	428.0	569.279069767	819.525	550.405405405	729.294117647	903.622222222	548.65	510.234042553	388.035714286	1438.82608696	1473.0	743.428571429	464.032258065	834.230769231	445.8	817.017857143	698.716981132	598.818181818	470.0	673.6875	619.217391304	669.551724138	584.303571429	399.732142857	488.5	682.631578947	1016.62	640.0	601.090909091	583.230769231	331.272727273	295.647058824	386.214285714	589.146341463	672.785714286	501.285714286	459.181818182	186.6	561.352941176	598.833333333	613.069767442	366.777777778	314.625	328.058823529	359.0	1031.85714286	741.55	296.913043478	1548.02222222	754.441176471	526.533333333	638.027777778	469.964285714	86.4	1041.08823529	455.4	343.3	1518.28125	1011.28571429	987.766666667	847.840909091	568.088235294	453.444444444	572.588235294	666.267857143	411.1875	322.571428571	216.666666667	241.4	133.714285714	113.4	301.166666667	235.0	78.0	270.3125	430.0	526.647058824	562.25	740.516129032	658.04	482.615384615	528.088235294	n/a	432.2	877.097560976	654.260869565	330.625	821.714285714	299.2	194.6	237.055555556	1462.19565217	406.285714286	359.516129032	538.363636364	n/a	n/a	n/a	921.777777778	555.956521739	436.344827586	345.137931034	530.0	373.4	694.222222222	1189.0	603.0	551.5	406.076923077	363.142857143	381.037037037	293.681818182	896.357142857	482.137931034	495.625	302.323529412	349.071428571	425.105263158	342.0	461.444444444	433.105263158	478.0	448.046511628	392.632653061	531.363636364	417.214285714	334.37037037	390.052631579	579.567567568	508.5	426.2	426.977272727	378.0
alpha_rarefaction_1200_7.txt	1200	7	2620.7625	2980.61643836	1386.0	326.028571429	1361.51851852	1240.12345679	2668.84146341	2982.08571429	601.714285714	2268.40740741	2554.10810811	2578.0	478.0	2574.1884058	993.75	478.25	597.12244898	775.5	554.0	919.6	572.185185185	603.777777778	786.02173913	777.32	697.0	1006.66176471	987.8	643.941176471	873.392857143	1267.58333333	754.285714286	572.555555556	1084.48	623.2	611.23255814	441.0	438.346938776	825.024390244	470.923076923	947.813953488	1079.32258065	578.068181818	896.4	373.038461538	1478.55319149	1368.890625	668.666666667	473.058823529	524.375	391.344827586	733.06	664.559322034	669.02173913	559.0	550.026315789	841.657894737	647.203125	810.065217391	593.818181818	505.434782609	649.865384615	743.220338983	747.8	562.527777778	483.3125	273.055555556	279.0	643.666666667	505.8125	629.0	501.03030303	536.7	212.954545455	596.714285714	617.071428571	731.153846154	460.125	247.625	291.066666667	273.75	1239.64285714	517.166666667	351.954545455	1110.88888889	730.935483871	578.307692308	434.918367347	415.206896552	105.0	1215.06896552	458.105263158	362.352941176	1090.77272727	745.659574468	1259.52380952	1043.0	539.0	408.103448276	507.0	672.871794872	418.5	441.0	139.125	240.555555556	161.0	141.461538462	297.125	117.214285714	116.230769231	251.4	319.0	355.272727273	587.757575758	471.487179487	560.433333333	433.675675676	548.617647059	n/a	599.885714286	648.130434783	473.193548387	310.217391304	696.882352941	278.0	103.75	209.454545455	1266.84210526	291.103448276	489.8	641.027777778	n/a	n/a	n/a	672.157894737	455.607142857	571.884615385	444.037037037	553.0	437.0	642.4	1097.68518519	546.125	523.84375	466.1875	492.25	405.111111111	331.045454545	931.12195122	506.170212766	514.428571429	226.375	343.666666667	306.038461538	304.875	458.181818182	385.037037037	575.833333333	508.902439024	462.977272727	639.125	633.3125	453.130434783	344.25	539.038461538	375.565217391	405.529411765	481.5	460.230769231
alpha_rarefaction_1200_8.txt	1200	8	2779.55555556	2570.53947368	1590.38596491	367.111111111	1235.77358491	1592.73913043	3471.625	2297.0	474.130434783	2606.07792208	2968.18181818	2341.67073171	315.433333333	2457.0	842.56	372.0	639.725490196	614.546875	474.0	937.788461538	589.632653061	553.0	896.857142857	950.170731707	762.451612903	819.68	1107.15789474	596.533333333	754.380952381	1224.73170732	546.0	412.555555556	1211.23809524	601.163265306	579.0	513.555555556	639.333333333	666.022222222	630.965517241	685.8	1163.10714286	523.611111111	840.576923077	498.166666667	1442.39622642	1509.01724138	771.113207547	444.125	611.923076923	436.333333333	671.642857143	674.1	662.625	720.142857143	468.527777778	944.517241379	685.818181818	593.714285714	432.56	402.517241379	640.8	1059.81395349	583.5	527.026315789	588.5	288.142857143	284.0	327.8125	554.142857143	537.058823529	521.636363636	628.25	215.052631579	554.0	669.871794872	707.375	383.75	290.037037037	292.066666667	347.833333333	1270.45	700.454545455	468.714285714	1371.02173913	664.384615385	539.538461538	491.052631579	361.620689655	200.5	1074.15873016	362.142857143	236.105263158	1210.97297297	830.875	1124.51923077	1133.6875	661.7	337.0	556.078431373	664.227272727	373.882352941	226.772727273	166.0	285.230769231	184.4	236.375	401.75	189.111111111	134.666666667	182.5	396.714285714	406.5	834.24	579.677419355	631.84	411.161290323	583.294117647	n/a	550.277777778	873.090909091	470.617647059	356.454545455	1016.90243902	252.8	169.625	179.416666667	1107.76271186	295.217391304	424.565217391	736.0	n/a	n/a	n/a	1016.58333333	617.416666667	481.285714286	354.333333333	439.193548387	332.4	447.2	1455.25531915	588.651162791	573.607142857	415.568181818	300.15	483.714285714	327.130434783	808.255319149	631.333333333	559.12244898	280.0	211.333333333	299.53125	418.526315789	565.681818182	498.588235294	484.896551724	601.193548387	440.918367347	493.171428571	427.037037037	501.75	292.44	460.25	513.647058824	404.5	432.069767442	520.555555556
