	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_2390_0.txt	2390	0	136.46517	147.57797	126.43227	49.07598	100.06024	97.7191	141.03264	142.3072	51.53524	147.39389	160.9924	143.88664	40.71004	140.38474	81.38353	43.32606	76.08996	80.66346	48.11396	89.46462	62.72238	69.06271	74.14222	73.16915	60.03388	109.71196	105.43071	66.64192	95.94385	79.39008	54.91156	69.29885	98.30448	77.26904	74.32171	44.14791	76.97043	69.0107	50.50579	75.67877	66.79484	64.40085	78.72079	48.74423	85.03787	90.26359	72.83634	60.14072	68.72747	44.20786	86.85314	84.49745	83.96938	42.39364	60.63119	80.06382	80.73192	64.53688	70.33515	38.34242	88.25959	75.88552	80.04558	55.10273	53.64035	37.89427	33.77785	57.65482	68.71471	52.23199	63.54448	46.47364	35.03007	52.17546	55.39645	63.35021	38.8377	43.56384	37.10374	32.82825	77.77003	59.09787	42.06591	106.42381	56.26091	51.57906	69.67799	51.24429	21.12311	89.22671	30.21201	35.27423	75.40756	76.18133	81.21221	72.40595	50.07759	58.60868	81.22015	85.86961	42.33777	37.71131	23.10742	33.07277	21.01539	22.77653	44.49973	20.64252	14.47169	30.82617	49.8519	40.33993	54.22769	33.63245	63.74251	41.50019	70.16424	n/a	62.36749	90.42288	39.38293	33.92025	96.16435	26.21805	18.49727	38.05664	90.64478	30.23487	35.75544	68.24245	n/a	n/a	n/a	78.5592	33.50549	30.55189	49.91804	43.1637	40.3064	54.91179	81.17897	79.6244	56.942	66.65555	37.33306	28.2966	38.19583	70.505	79.56317	69.71229	52.64928	37.22894	40.05263	34.90181	40.94355	40.47507	64.5	65.4829	72.67705	60.61884	43.31437	45.47241	49.4459	67.25745	32.84968	36.95561	69.54897	30.75151
alpha_rarefaction_2390_1.txt	2390	1	138.12879	149.46727	122.19082	49.41235	98.15454	102.19646	138.59196	145.83186	50.68516	149.39078	159.24857	145.7372	43.09698	140.38791	86.37616	45.01664	78.77659	79.36594	48.56957	90.95549	66.70995	67.98919	74.06989	73.84581	60.78419	112.08091	103.17327	69.77167	94.85265	80.69707	58.10065	66.82345	97.02825	77.39253	70.69776	46.17104	79.24219	69.19154	56.94054	75.66339	70.05583	61.92504	79.54878	52.21893	84.80837	89.28723	77.84036	58.70233	68.14003	45.35908	84.84163	84.41077	83.16573	39.25032	56.60667	82.30317	77.82251	64.27659	71.26691	36.77504	86.63188	80.26099	89.30911	57.03976	46.67134	38.13231	35.261	55.89104	70.95032	55.06102	62.94	45.12916	29.21451	55.60406	53.60316	69.79357	38.18325	37.73269	35.81086	32.94492	75.19746	56.80106	42.47586	109.88646	57.20111	50.17539	67.75484	49.25766	20.46888	86.62742	31.58536	37.04896	77.32843	74.86263	81.52193	77.67316	51.89613	59.98389	85.34294	84.11985	45.43897	35.36256	22.20765	31.84017	20.01398	20.7827	43.90819	21.13603	15.40838	29.12114	56.7626	40.17826	51.32836	35.43614	57.25815	42.95779	66.73844	n/a	64.36788	91.88567	38.39566	30.68945	98.91359	21.04884	14.11965	37.11255	88.90963	27.74135	37.82354	63.96476	n/a	n/a	n/a	72.45188	36.64474	33.22141	53.50996	41.60067	39.08729	52.08506	78.96353	73.53614	56.84287	65.80512	34.35649	30.5767	35.99822	75.81095	78.57171	72.51071	51.44647	33.97566	36.17293	39.61825	41.01525	39.49549	62.78769	65.00484	69.68404	63.84534	43.34998	45.30421	48.20119	66.15972	29.52867	35.90132	66.19994	30.42395
alpha_rarefaction_2390_2.txt	2390	2	140.54712	152.12121	118.44705	51.05293	97.77742	102.78794	145.17058	149.27168	54.22461	153.33832	160.38709	140.65183	44.00648	140.38096	85.95867	41.79708	77.5035	77.32543	54.26875	86.53163	65.19433	71.04545	75.79849	75.78369	55.41009	111.7924	103.81528	62.12896	102.02922	77.2081	57.86221	68.55958	100.55076	76.87504	74.61125	40.98502	75.43055	69.12438	53.30706	76.72652	72.05518	63.55326	76.85659	47.31029	88.51777	88.51641	78.58862	57.78473	70.06138	48.84568	88.11687	87.1952	79.39558	38.00044	58.92299	79.47541	80.78739	65.06027	69.32679	37.17499	86.81485	81.6774	87.46217	60.98921	52.65402	38.20405	33.47841	61.52422	70.39175	53.78692	67.48879	49.52018	34.19515	58.53997	50.20557	67.69249	40.14269	37.3113	41.54139	33.20138	69.43994	64.08591	45.12778	102.87748	56.84551	47.24096	71.36865	45.36737	21.02732	90.24149	31.14619	33.687	77.85876	69.26422	86.61694	74.31493	51.26197	57.63267	80.30374	81.92016	48.87521	32.08278	24.15953	32.03959	22.18704	17.71757	42.23845	21.6762	12.92964	33.23931	55.53433	36.72667	52.84428	34.33905	61.14865	40.10842	70.90809	n/a	61.87234	87.81934	37.7039	33.78421	94.02735	24.79503	14.92105	37.81903	88.08559	28.4412	34.98753	63.04838	n/a	n/a	n/a	76.8173	34.75245	30.85495	56.10233	43.93348	35.63015	54.09228	81.24481	75.98438	58.02902	65.02096	36.35888	30.24591	43.04129	72.94801	76.93954	73.64907	51.49324	40.13934	39.98761	35.70987	39.39533	42.78445	64.00071	64.85138	76.41595	63.41635	44.99769	50.83913	47.61736	60.05395	29.06415	38.64723	65.10127	29.23062
alpha_rarefaction_2390_3.txt	2390	3	140.5662	149.48009	116.29026	52.09207	100.0192	98.18366	138.18587	143.01389	53.00048	154.15066	159.98339	141.30277	44.27703	142.85161	88.94089	44.77563	78.46211	83.21895	51.4875	86.7013	67.54069	70.99148	73.8767	79.32751	56.09464	108.58434	94.9784	66.2149	99.6341	75.84176	57.35585	67.4098	98.17935	75.00467	77.68864	42.59027	79.04445	69.50657	54.50665	78.07109	71.2669	62.33793	75.09557	51.4712	88.64785	86.96272	77.60069	57.59616	70.70096	49.90265	85.8566	87.5177	84.41672	39.3821	56.24369	81.74021	80.79564	65.72014	66.82241	37.40214	90.97203	82.29076	84.78074	55.52319	49.58715	37.00776	36.47153	52.2278	69.91293	52.51165	65.74425	49.28259	31.33802	52.00641	54.10345	69.07492	38.49084	39.02394	39.34947	31.14905	73.41484	61.9829	44.91575	110.83854	54.24582	52.11937	64.49314	49.27606	21.74099	85.90059	32.61417	32.1359	78.53609	72.26534	80.79873	72.64324	50.59428	56.78176	80.97519	88.44203	41.20932	37.4142	23.71698	30.74591	20.90785	17.37764	48.03815	22.26177	16.11567	30.56964	51.23198	38.8637	54.53506	34.40099	62.04579	38.87654	72.59402	n/a	66.23491	93.90189	39.53641	32.59191	94.65918	24.79991	14.00896	37.9579	84.72653	28.46465	34.37764	66.67839	n/a	n/a	n/a	75.2829	35.91154	32.16349	53.5934	39.80212	38.63737	54.68605	83.22821	74.33156	58.37698	64.31358	36.89659	27.98797	43.56085	72.10005	78.06054	71.25682	53.38016	38.28673	42.41231	36.93898	42.83534	39.68068	63.00456	65.114	70.11817	62.80879	41.95973	51.36253	48.09365	68.60096	30.49515	38.66066	67.45296	31.65448
alpha_rarefaction_2390_4.txt	2390	4	137.87452	149.62707	125.04794	56.8427	99.68747	94.62558	144.17039	141.9598	55.16855	150.99878	160.21569	143.95554	41.57645	135.90632	83.18786	45.52798	77.13036	80.2233	52.16547	96.67015	67.65948	70.86906	73.25331	75.61857	57.84136	108.70736	99.6449	62.1905	101.59648	77.19399	56.24028	68.98854	99.12388	79.87958	77.74677	44.6519	80.27517	73.69365	54.46594	77.51068	73.80755	64.01408	78.77365	48.99891	87.30406	93.58782	76.00082	58.65733	72.16359	48.12727	89.9105	84.20152	80.34486	42.12716	57.85459	77.54872	80.61407	65.70434	69.68524	39.22371	89.85872	77.86894	84.28593	54.20652	52.34524	36.82375	34.27491	57.32659	72.1979	55.57349	64.23877	46.32001	33.80757	57.52001	51.42847	71.75988	41.62282	36.4609	37.58325	31.34555	74.76999	63.50592	47.72683	108.94362	51.97178	48.03477	67.63692	50.75973	23.18893	94.13596	31.56124	33.72817	75.21558	70.94066	79.83459	69.67308	50.35577	55.34202	80.7009	86.02629	47.16938	34.50304	24.13574	31.35166	22.22004	21.23558	42.98101	20.76618	16.34009	31.4029	53.907	40.98467	57.20905	33.83582	59.87117	38.71509	71.00934	n/a	63.83695	89.00488	38.20529	34.24695	100.34484	24.49248	16.40072	36.95436	82.21078	28.96705	33.36864	65.69041	n/a	n/a	n/a	74.90449	39.86471	32.20275	54.70457	42.52236	36.93638	52.92947	82.49187	74.30878	60.98213	64.79921	33.05092	30.30071	39.96211	72.91373	80.00569	70.91359	51.22612	36.1425	39.68573	34.63642	40.42139	39.98088	58.32445	62.09265	74.5887	62.58653	43.15752	44.93006	49.99281	63.8494	32.31828	35.92515	71.13243	32.36438
alpha_rarefaction_2390_5.txt	2390	5	138.20997	150.75668	120.23804	50.74817	96.90939	100.26163	139.09035	145.99106	53.60877	142.85925	164.06216	144.52269	42.89616	137.96549	85.28478	42.17682	77.49129	77.86367	53.3596	89.79665	64.72711	74.10604	73.51009	74.20562	59.76864	108.07573	103.05371	62.21265	96.05553	78.90735	56.46392	66.87362	97.38727	72.3387	75.92287	46.94343	75.63594	73.85892	53.84033	75.06683	71.81938	62.13868	80.30647	51.12889	85.40161	93.08216	81.69661	58.24663	66.21508	42.41355	89.6931	86.07964	81.0738	41.55172	55.12245	80.82364	82.5373	67.72947	68.2853	36.42945	90.61743	79.064	79.79946	55.44262	51.72222	39.31173	36.07288	61.19109	71.00735	54.3679	64.38039	47.08761	34.86864	49.9598	52.353	68.20864	39.98722	40.78118	39.45867	31.66556	79.85404	64.05811	42.25669	104.43485	54.41262	48.13365	70.27377	51.29721	22.30745	89.83867	33.55181	37.45456	77.11174	73.0112	76.16907	69.26351	50.44224	61.96108	81.24475	86.23867	41.94638	36.01129	24.12264	31.20038	21.29277	17.76521	43.66331	24.39243	18.28969	31.62961	53.7325	37.26691	53.66927	34.37256	57.19673	41.13651	76.88061	n/a	65.04499	86.91507	39.72825	32.92455	98.57494	23.44708	17.11451	39.14581	89.3695	28.26694	33.77925	69.90874	n/a	n/a	n/a	68.34635	33.25394	33.53834	51.41645	43.43365	40.6172	50.5176	81.57004	78.63767	55.92746	63.59399	34.91108	30.5909	43.49026	73.02152	73.28774	70.48102	51.24444	36.76987	37.75843	37.5439	40.62952	39.41483	63.32737	63.34289	75.47931	60.5879	43.07935	47.19734	47.10043	66.83961	29.3163	38.35798	66.63693	32.22987
alpha_rarefaction_2390_6.txt	2390	6	143.93256	154.87757	118.26489	54.19865	98.46629	98.3804	140.62478	136.96714	44.2537	150.18374	153.77244	138.01004	39.97917	140.91224	90.84809	44.6614	75.34341	76.63813	53.73285	91.76815	65.84948	67.97728	75.77763	76.28971	59.37218	110.13134	99.61963	67.7954	100.92921	77.65034	53.38091	67.03704	96.49831	73.61445	75.56482	44.81512	75.5434	72.98789	53.8246	74.22975	71.52007	63.66785	73.91112	46.81174	85.02042	89.22902	78.72031	59.22482	71.02816	44.99947	85.87051	88.6502	79.26271	39.34418	54.40556	86.96037	76.4156	65.84649	69.62984	34.35122	90.02092	79.2747	85.88172	55.50797	52.93222	38.51393	37.87233	56.31518	70.81315	56.77215	67.79151	47.76381	32.41929	56.57563	55.52611	73.3773	38.572	40.27669	35.00181	32.24592	75.24599	62.57228	41.24714	105.40252	53.76593	47.39594	71.34572	46.49148	22.88542	92.75247	35.52538	33.6679	73.13654	69.78259	82.28236	74.40268	49.82822	59.26405	81.88203	85.15304	47.02043	35.93085	22.92654	31.42712	21.13494	16.79664	44.06849	22.19604	13.95477	33.84438	49.9405	39.32399	52.56887	34.55733	61.9055	37.98031	69.76827	n/a	62.73163	89.62715	37.40032	32.33053	99.29124	21.21558	16.18	37.32869	87.27261	30.93475	36.01922	70.88193	n/a	n/a	n/a	73.0948	32.09006	32.19115	55.51574	39.71607	39.64201	53.54803	82.20956	75.98652	57.33624	60.57011	37.1932	31.14898	36.27392	74.26891	76.64424	74.76122	55.79083	35.93445	40.62345	35.47536	41.2685	39.26282	61.29812	62.92982	73.63049	58.38372	46.91562	47.93232	49.05571	65.746	30.14573	38.79885	70.78911	30.60897
alpha_rarefaction_2390_7.txt	2390	7	142.30767	143.81066	125.8298	55.13025	97.98213	98.55259	143.23346	146.77956	52.2896	152.39426	157.97724	137.2685	41.2342	137.75328	93.3974	46.97604	74.2381	80.87633	53.22887	90.91284	62.62566	69.62766	71.84672	72.175	56.88487	109.63047	103.0292	64.88154	98.9636	78.1573	53.98917	63.39999	98.52709	69.77598	74.60289	40.07758	80.88265	70.42277	55.12699	77.75202	67.74811	61.47581	68.158	50.33651	85.18949	94.38168	83.08412	56.0434	72.4584	44.09091	85.98827	90.25621	85.24961	44.8491	55.41784	78.40248	81.70339	66.58745	72.23855	36.83936	94.95373	80.6108	84.42735	57.14666	53.09556	38.41941	35.82161	51.20412	71.28917	53.00351	62.74807	47.79676	32.7161	58.37949	53.57234	64.58317	37.11338	41.5547	41.48758	32.48968	74.38508	59.94927	43.15364	106.96919	55.53657	50.31981	71.95022	51.13986	17.88106	90.63717	33.25951	36.98398	77.50963	72.55247	83.45054	66.488	49.36225	57.14432	81.19257	82.11579	47.0983	38.89922	24.65682	32.11794	22.01709	20.05095	41.21452	19.32034	15.29903	30.94791	56.92053	38.15881	54.29025	33.29149	59.35052	40.60445	66.40164	n/a	61.45647	86.46659	40.50039	32.05858	88.39324	25.40026	16.94864	35.97258	88.3152	27.38757	39.35739	65.89766	n/a	n/a	n/a	76.42195	38.42127	34.50822	52.18427	40.31672	37.24075	50.17819	78.95581	71.95073	53.89179	63.74151	36.34407	30.98078	39.63085	68.49555	76.9183	70.30802	55.06468	34.79989	41.46627	35.5163	41.61881	43.15171	63.08342	67.70093	72.22509	59.6665	41.50941	45.90036	49.37701	65.84299	30.13737	36.20323	70.81998	31.63011
alpha_rarefaction_2390_8.txt	2390	8	138.44	155.34077	122.63896	51.97069	99.51199	100.21759	136.40366	145.86497	50.55551	149.67827	151.1799	140.28865	42.29142	135.74689	88.81635	44.03095	76.02597	76.19381	54.98674	92.14071	66.21797	71.26716	74.8778	72.96095	59.84847	109.96779	98.00874	65.86199	96.35878	79.57658	56.06111	62.97797	96.56668	78.07883	75.92542	43.60302	74.59889	70.42857	55.38928	76.47546	68.68998	62.95185	76.01141	50.72706	85.28959	91.22091	79.94912	57.68679	72.72154	45.84046	88.61379	89.2839	80.7283	40.38844	56.64304	79.83446	82.74574	66.17324	69.75227	39.53079	92.01216	78.93303	85.12414	55.73305	53.78657	36.4126	33.0917	58.98079	69.952	52.39768	67.72234	45.39589	35.0303	52.89744	53.64003	63.73156	39.97345	39.30589	38.88848	29.3733	79.1621	60.51348	47.38413	104.83082	54.95539	48.95136	68.54651	50.15056	18.71865	87.47774	33.18516	35.15724	76.29464	71.90585	81.61176	71.71027	49.81981	57.30025	82.54217	82.5652	48.59131	36.19722	21.56652	34.22697	21.90998	19.48198	41.00466	19.0609	16.00394	30.08169	51.38906	35.89649	53.38017	33.56981	65.96882	41.81451	71.26035	n/a	60.26796	96.64461	40.20286	34.3275	95.67977	24.36107	13.85532	35.34388	92.12734	31.11265	36.52908	69.19965	n/a	n/a	n/a	78.32434	35.596	30.7203	52.94164	43.72801	41.04042	54.34089	81.60502	76.09537	58.75388	62.31794	34.66878	31.88455	39.4619	73.09224	77.09156	74.43667	48.68617	35.89681	38.25859	34.81648	37.93096	44.6419	62.23854	69.1185	73.18441	58.3495	46.39579	45.56327	50.00722	66.39506	30.55739	37.65468	69.41266	31.04933
alpha_rarefaction_2390_9.txt	2390	9	134.92696	149.46958	133.50148	52.57449	97.21984	96.40857	137.17353	147.43071	54.10472	141.78794	159.21105	146.14288	40.3291	139.01974	90.57308	42.58505	75.6093	78.55647	54.07426	87.46656	66.64169	68.39969	71.34277	69.41532	59.36645	109.63522	103.09428	65.43104	93.00502	77.59231	51.84149	61.94268	92.27499	76.96057	75.66604	40.0569	72.80193	75.21381	58.58248	79.51143	69.78227	67.08058	73.12332	50.21075	86.81689	89.65154	76.38566	58.49884	71.18798	47.26972	88.5806	86.53349	83.42089	40.47778	54.97966	81.53398	83.14238	65.26964	74.87638	33.95818	91.64811	81.74955	86.45011	56.21097	54.12224	38.11507	36.24186	53.75881	71.8893	54.47156	65.81521	45.91003	30.66016	54.12684	51.96399	67.36719	39.14926	40.47057	38.81329	29.29358	77.48177	65.88409	48.13252	102.25532	53.23046	49.97485	66.08695	48.12094	21.23335	91.57264	31.20331	34.12862	72.73616	73.24536	86.16862	73.55146	48.91525	56.02184	84.08781	83.87392	47.8177	39.08227	23.84671	32.28538	21.01769	18.74494	43.48561	21.03075	16.05447	29.77227	51.41311	37.6726	52.1012	34.31874	62.97532	42.32799	67.90962	n/a	61.91678	91.84024	41.71209	33.08148	94.53996	24.65777	18.04466	34.31551	92.0117	27.76119	33.99702	66.37386	n/a	n/a	n/a	77.90047	36.11848	30.92508	52.86274	42.09225	36.67942	53.82606	85.8585	75.07369	54.93736	65.00243	33.97957	28.13777	39.65366	75.82714	76.75928	70.7209	50.43558	33.72733	45.47212	36.63761	41.69715	41.23101	62.5382	66.65748	75.20775	62.16365	43.24404	54.93677	49.21993	65.22484	32.69513	34.86679	68.07545	32.91826
alpha_rarefaction_2985_0.txt	2985	0	158.73462	175.21008	135.97433	57.63431	108.14196	109.0027	160.44477	163.03715	53.90096	170.01902	178.33738	160.34078	44.6748	157.56953	104.79414	45.34061	82.10715	84.75556	59.74836	93.99726	68.22961	70.50695	79.43343	83.88562	64.87294	118.22619	111.83179	71.06136	108.51945	91.14033	59.69744	72.68689	105.85364	83.19357	80.68076	46.17813	78.10073	79.58461	60.83911	79.07711	79.97103	69.23227	86.30806	53.69329	95.21806	99.12246	83.96745	66.05254	76.70916	50.72994	95.14134	94.9628	90.84758	43.2212	65.1182	89.18963	84.85794	68.49124	74.00134	44.32819	99.41423	86.45187	91.8024	60.14948	60.41449	41.96673	39.0053	65.81943	74.80556	55.66148	69.93045	49.78719	32.98835	57.81697	55.27785	76.31458	39.49095	41.71541	43.37469	33.34714	80.85456	68.63806	44.52341	119.18513	61.64233	54.62952	71.19077	50.78836	23.31555	98.16529	35.33415	38.6768	84.17218	77.8221	89.92162	81.04937	56.91614	61.61344	88.79379	92.11755	47.25494	41.03859	25.33333	35.78547	23.50339	20.11779	48.52739	23.65893	17.56801	32.30683	58.87502	38.80852	55.21517	37.8493	67.51352	44.34405	75.90278	n/a	69.1802	98.18703	43.1213	38.36096	105.33241	26.67999	17.3913	40.93934	95.71743	33.39283	42.25369	75.89992	n/a	n/a	n/a	81.05927	40.41097	35.04332	58.12553	43.76403	42.19421	61.39786	89.34576	81.1983	63.425	69.81345	37.85571	35.23889	37.98598	81.42574	87.06691	75.62817	56.73746	41.82044	43.58128	40.54686	44.30846	42.6627	65.67792	68.78647	74.0289	63.65405	46.3832	49.3686	55.39107	70.97058	34.00016	41.45534	72.66984	34.66119
alpha_rarefaction_2985_1.txt	2985	1	150.47686	170.49776	132.2374	58.81363	111.96571	114.34094	159.01563	156.27663	57.50082	158.51314	182.82812	161.71369	46.52925	155.64755	95.45752	49.19027	82.49344	82.90957	58.07758	99.86581	68.89101	72.53049	77.18085	79.47871	62.1484	116.81457	112.38255	71.9662	106.2355	83.30891	65.04469	72.20001	110.79019	85.0594	77.93431	46.07385	76.5371	76.76597	60.31713	79.96418	78.4997	68.57905	84.70848	55.83824	95.01303	98.85843	81.37897	67.52294	76.8761	50.84321	95.5294	97.82558	88.42972	45.60507	62.4323	89.41882	85.06606	70.4505	71.37891	37.63067	98.72509	87.00702	91.23579	58.38058	58.89277	41.18697	38.38345	58.03679	77.95481	56.59244	68.21466	50.95718	38.6989	59.21675	59.26497	73.95311	41.62561	43.67618	43.39989	36.38965	78.47031	61.88858	49.01718	114.46357	60.20556	53.22043	71.05501	56.41706	23.04526	95.86283	35.34236	40.57545	83.02067	78.23644	93.22067	77.89863	53.73906	62.12436	84.8289	88.80707	50.87102	38.54842	23.70551	33.95431	22.80021	18.66668	46.77035	25.22732	17.15961	30.89686	59.26047	40.09627	57.67079	40.25127	70.7949	45.33958	74.84721	n/a	68.42353	100.32764	42.82361	34.98387	101.27275	28.59086	18.76137	40.29285	95.7459	30.53147	37.54712	70.3786	n/a	n/a	n/a	79.74936	39.75087	34.6107	59.04717	44.90354	41.73362	59.74073	92.71243	79.52392	64.15795	68.14121	39.66227	32.13323	44.46251	75.95775	87.17622	75.61766	53.54217	38.1856	44.73079	38.42986	46.06218	47.71384	68.81992	68.96082	75.0704	63.69711	49.54761	53.95794	57.76343	68.68331	35.64051	40.45979	73.07726	33.64102
alpha_rarefaction_2985_2.txt	2985	2	151.94573	173.85	140.31208	55.82834	106.68074	113.39519	160.565	161.98164	56.54827	165.66642	176.36124	158.90368	48.48166	153.83384	96.82592	46.46262	77.96312	84.20577	58.86063	97.96765	68.97527	73.96528	75.63316	81.35528	64.25772	120.67122	118.61942	75.46521	103.06458	86.78769	60.85617	71.88249	108.42409	83.67805	81.02287	45.90447	81.92889	79.57599	60.79409	84.86365	81.90787	70.47446	85.10575	55.31416	90.53465	99.42624	80.61271	65.18761	76.05323	54.09374	88.26136	96.93142	88.19406	45.78047	57.95464	91.58185	86.42852	69.42735	72.92924	38.9704	91.70351	86.34154	92.02578	63.22545	59.04592	39.79364	40.83873	56.66563	73.93601	62.15551	70.84997	54.50324	36.89749	58.50259	59.04977	74.91944	41.07325	45.21241	42.93461	33.20204	81.90778	68.13281	51.55527	117.51052	64.89465	51.58512	71.21712	56.05685	22.84376	101.87674	33.70224	39.21276	83.49834	80.49217	90.22779	79.64816	57.50498	60.36399	87.50363	90.62593	48.44754	39.37185	27.75108	34.87501	22.92217	20.37986	51.44846	24.47149	16.17599	35.36375	59.3817	42.72701	54.00717	38.28034	68.32723	44.86385	74.38244	n/a	67.26258	96.46997	43.31357	36.62171	103.61604	26.32964	18.41273	38.52499	95.60808	34.63801	38.87852	73.86558	n/a	n/a	n/a	82.54226	39.38416	38.47345	59.83921	41.71776	44.20198	56.67171	91.2367	80.35676	62.85345	69.89061	39.60512	31.64528	41.04873	78.73297	83.39207	75.98046	58.6837	41.7789	47.06282	38.36521	43.28986	43.74099	66.73138	65.93179	77.39519	65.32715	47.24254	52.41716	49.10545	67.86158	35.89644	42.09484	70.98255	34.45704
alpha_rarefaction_2985_3.txt	2985	3	157.44876	174.42461	140.11268	58.02604	110.47265	114.783	160.19186	166.18472	61.01887	169.19583	173.78335	155.75175	43.99308	149.72648	95.79031	47.8484	83.34909	83.68739	55.75416	97.76942	67.52598	73.99581	81.08028	78.46823	64.76493	115.47031	113.43216	71.75719	110.94163	84.40889	58.36151	78.15867	103.99353	81.5026	82.54606	52.15044	83.39599	84.61111	57.11425	81.462	75.10377	68.86607	80.38867	55.42822	96.6775	101.22158	86.51098	65.20351	75.52172	51.17011	92.52353	92.57703	91.18743	45.18864	61.49896	88.03364	82.4592	73.15941	72.30265	42.91187	97.79363	83.95594	94.2201	63.39225	56.39157	41.70632	37.85615	62.28494	72.43623	58.75269	71.79885	54.11993	36.92507	64.7966	59.24945	74.84151	43.28726	44.01464	41.91525	35.01186	81.93476	67.70324	44.16959	118.7195	61.42263	53.40609	72.4126	56.68114	22.18376	95.81557	34.51919	41.23513	83.72737	78.21609	90.02084	75.79113	50.98476	59.87845	88.09869	90.74252	47.64402	38.43606	26.7927	34.58467	23.90356	21.21133	46.40379	25.99646	16.1941	37.51717	61.42607	41.94114	60.05901	36.96869	69.47931	46.05705	71.04842	n/a	67.41784	96.90185	41.92398	38.53053	106.36585	27.29909	17.48563	40.40166	93.60859	28.86199	43.26404	73.12482	n/a	n/a	n/a	84.48004	38.56843	37.30249	53.20205	45.67444	39.21178	61.72377	88.72205	80.54848	62.35757	70.70678	38.50046	31.87326	47.05461	76.81233	83.89125	75.34129	51.57588	37.90556	49.9587	39.62967	45.75513	46.86398	67.81098	73.49138	78.17194	63.7498	48.53701	50.79055	51.98867	67.5543	31.03041	41.31009	73.46873	35.87847
alpha_rarefaction_2985_4.txt	2985	4	155.91053	167.73451	134.142	56.70044	107.90185	114.72937	161.68276	159.56092	58.4586	171.04283	173.38601	155.7748	46.2837	158.08926	99.41981	49.28442	81.13008	83.6937	57.81847	97.05243	69.7992	74.85907	79.3671	81.14345	60.74221	118.33625	116.75062	69.8002	103.14801	89.15489	60.14488	74.13338	106.31593	82.8921	81.99832	45.99213	81.45327	78.97923	61.41743	81.87915	80.5745	66.76389	80.17277	51.78145	92.63225	99.75415	83.9594	64.16166	77.52034	47.84047	95.76841	95.62601	87.99645	46.18571	59.77164	88.92319	86.59213	69.95157	73.40021	42.88307	98.09544	84.82158	91.75654	60.27844	56.48443	41.25778	40.00069	56.62756	72.49006	60.19716	71.48638	48.92705	37.18484	57.24076	61.28649	75.97267	41.9884	43.56693	43.45736	34.45321	84.20406	68.14432	47.2479	114.30227	64.3944	48.71806	71.81043	54.05265	24.53438	99.68216	34.95759	38.15789	85.0293	75.91196	91.25183	75.90299	56.97871	63.84036	84.7329	94.32121	53.28702	40.43401	25.70154	34.41908	23.64335	19.97886	48.11687	27.8916	16.69369	35.51069	59.50472	44.36489	59.3957	37.03314	66.15928	42.4632	76.93927	n/a	64.01483	96.80722	41.78423	36.78807	108.07696	23.11936	18.04051	38.15523	100.31608	27.79617	35.73984	73.78056	n/a	n/a	n/a	81.07764	39.27843	35.04882	56.99845	49.54492	41.40702	64.95958	95.33958	80.70554	63.80364	70.02278	41.21922	32.08627	45.96733	82.75649	81.25895	77.05868	55.21186	40.11517	44.43747	37.87897	47.7979	41.9675	68.96494	70.83763	76.64912	67.522	51.3569	50.84686	54.75596	68.06336	33.48291	40.94165	73.60518	34.39617
